fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
0,2,,,,0,59,0,2,2,15,4-11,0-1,307,107,10-14,7.6,200,41,4.9,8-65,1,0,1,31:01,,,,Florida,away,14,333202579,2013,12,regular
0,1,-2,0,2,1,30,0,2,8,14,4-15,2-3,313,197,20-25,7.9,116,37,3.1,9-74,0,0,0,32:32,14,0,4,Vanderbilt,home,22,333200238,2013,12,regular
0,1,9,0,2,0,13,0,2,0,17,7-16,0-2,262,120,14-28,4.3,142,40,3.5,10-85,4,0,4,27:28,,,,Kentucky,away,6,333200238,2013,12,regular
2,1,-15,0,2,0,37,0,3,1,10,4-15,0-3,197,144,15-29,5.0,53,29,1.8,1-5,1,0,1,29:03,53,0,2,Mississippi State,home,7,333200344,2013,12,regular
0,0,3,0,1,2,18,0,1,8,20,4-12,1-1,383,187,18-32,5.8,196,33,5.9,5-41,4,2,2,30:57,16,0,1,Alabama,away,20,333200344,2013,12,regular
1,3,,,,0,21,0,2,3,15,4-13,0-0,313,326,29-42,7.8,-13,22,-0.6,6-47,2,1,1,24:50,7,0,1,Troy,away,21,333200145,2013,12,regular
1,3,-12,0,3,4,18,0,2,9,31,11-17,1-3,751,369,20-32,11.5,382,61,6.3,7-50,2,1,1,35:02,0,0,1,Ole Miss,home,51,333200145,2013,12,regular
1,3,16,0,3,0,16,0,3,6,21,4-13,2-4,447,147,13-23,6.4,300,46,6.5,5-45,1,1,0,33:58,18,0,1,Kent State,home,24,333172309,2013,12,regular
1,0,,,,0,32,0,2,6,10,2-12,1-1,176,64,5-14,4.6,112,40,2.8,4-20,2,1,1,26:02,,,,Miami (OH),away,6,333172309,2013,12,regular
1,4,4,0,1,3,25,0,1,7,20,6-10,0-0,460,253,13-20,12.6,207,41,5.0,4-40,1,0,1,33:37,82,0,1,Bowling Green,home,49,333160189,2013,12,regular
0,0,-4,0,2,0,161,0,7,,9,2-16,2-4,172,116,18-33,3.5,56,29,1.9,3-27,2,1,1,26:23,0,0,1,Ohio,away,0,333160189,2013,12,regular
1,2,,,,4,129,0,6,5,27,11-19,0-1,601,497,36-59,8.4,104,30,3.5,5-49,2,2,0,29:43,,,,Buffalo,away,41,333162649,2013,12,regular
2,4,1,0,1,2,72,0,5,15,22,4-11,0-1,551,228,11-20,11.4,323,50,6.5,4-35,1,1,0,30:17,,,,Toledo,home,51,333162649,2013,12,regular
0,2,4,0,2,1,125,0,5,3,16,10-15,0-1,285,167,16-25,6.7,118,37,3.2,3-30,5,2,3,31:03,34,1,1,Central Michigan,away,27,333202711,2013,12,regular
2,2,,,,0,75,0,3,10,17,9-19,0-2,311,147,14-36,4.1,164,35,4.7,5-50,1,0,1,28:57,18,0,3,Western Michigan,home,22,333202711,2013,12,regular
0,3,,,,2,79,0,4,12,28,6-12,2-2,569,345,26-33,10.5,224,40,5.6,0-0,1,1,0,26:47,49,1,1,Northern Illinois,home,48,333172459,2013,12,regular
1,2,,,,1,143,0,6,9,29,7-14,0-1,494,324,35-49,6.6,170,34,5.0,6-45,1,0,1,33:13,,,,Ball State,away,27,333172459,2013,12,regular
0,0,7,0,1,0,62,0,3,3,17,6-18,2-3,247,104,15-28,3.7,143,50,2.9,3-20,2,1,1,41:42,0,0,1,Syracuse,away,3,333200052,2013,12,regular
1,4,45,0,3,3,7,0,2,11,20,1-4,0-0,523,298,22-26,11.5,225,19,11.8,2-10,1,0,1,18:18,0,0,1,Florida State,home,59,333200052,2013,12,regular
1,0,2,0,1,3,47,0,3,3,16,6-17,0-1,360,325,26-40,8.1,35,26,1.3,4-20,1,1,0,25:54,,,,NC State,away,21,333200103,2013,12,regular
1,4,,,,0,32,0,3,12,20,7-15,0-0,473,53,8-15,3.5,420,53,7.9,5-27,1,1,0,34:06,,,,Boston College,home,38,333200103,2013,12,regular
0,4,0,0,1,0,137,0,9,7,22,7-15,0-1,440,192,15-26,7.4,248,45,5.5,6-55,2,1,1,33:42,2,0,1,Georgia Tech,away,31,333180228,2013,12,regular
1,3,35,0,3,4,50,0,2,13,26,4-11,1-1,551,383,23-30,12.8,168,37,4.5,7-65,1,0,1,25:19,20,0,1,Clemson,home,55,333180228,2013,12,regular
0,5,60,0,2,1,45,0,2,12,27,5-13,2-2,543,185,16-24,7.7,358,52,6.9,5-55,0,0,0,27:47,14,0,1,Duke,home,48,333200150,2013,12,regular
0,0,80,1,2,2,168,0,8,12,28,5-15,0-2,565,379,30-49,7.7,186,29,6.4,7-69,1,0,1,31:19,,,,Miami,away,30,333200150,2013,12,regular
2,1,,,,2,167,0,7,9,22,8-18,1-2,359,313,23-39,8.0,46,40,1.1,7-41,2,2,0,36:59,,,,Pittsburgh,home,27,333200221,2013,12,regular
2,2,126,2,3,0,98,0,5,10,17,4-12,1-1,322,173,15-27,6.4,149,35,4.3,7-65,2,2,0,23:01,,,,North Carolina,away,34,333200221,2013,12,regular
0,1,,,,0,63,0,5,7,25,10-19,1-2,389,238,29-43,5.5,151,43,3.5,3-24,3,0,3,31:57,0,0,1,Texas,home,13,333200251,2013,12,regular
0,2,,,,2,59,0,2,8,21,5-13,0-0,380,197,16-22,9.0,183,40,4.6,5-50,1,0,1,28:03,66,1,3,Oklahoma State,away,38,333200251,2013,12,regular
1,2,17,0,2,2,79,0,4,7,17,6-15,1-2,348,249,24-34,7.3,99,31,3.2,7-51,2,1,1,30:44,19,0,1,TCU,away,31,333202306,2013,12,regular
1,1,34,0,2,2,67,0,2,15,19,6-14,1-1,411,257,13-29,8.9,154,35,4.4,5-45,2,1,1,29:16,39,0,1,Kansas State,home,33,333202306,2013,12,regular
1,0,6,0,1,5,64,0,4,4,24,7-17,1-2,458,320,29-54,5.9,138,35,3.9,8-93,3,2,1,31:02,,,,Texas Tech,away,34,333200239,2013,12,regular
2,5,63,1,4,3,143,0,5,9,32,7-14,0-1,675,335,17-31,10.8,340,57,6.0,12-124,1,1,0,28:58,1,0,1,Baylor,home,63,333200239,2013,12,regular
0,1,8,0,1,0,70,0,4,4,20,5-14,0-0,291,188,22-36,5.2,103,34,3.0,6-59,2,0,2,30:10,,,,Iowa State,away,10,333200201,2013,12,regular
0,4,94,1,4,1,18,0,1,12,21,7-15,2-2,523,118,12-23,5.1,405,44,9.2,6-54,0,0,0,29:50,0,0,2,Oklahoma,home,48,333200201,2013,12,regular
1,1,,,,2,38,0,3,1,20,6-15,0-1,386,242,23-42,5.8,144,32,4.5,6-47,2,0,2,28:31,,,,West Virginia,away,19,333202305,2013,12,regular
0,4,39,0,4,0,19,0,1,7,14,5-15,0-1,376,61,5-12,5.1,315,54,5.8,9-90,1,1,0,30:56,82,0,2,Kansas,home,31,333202305,2013,12,regular
2,0,,,,1,103,0,7,1,17,5-15,0-3,265,210,28-41,5.1,55,31,1.8,4-32,4,2,2,25:47,22,0,1,Wyoming,away,7,333200068,2013,12,regular
2,3,16,0,3,3,51,0,2,12,28,9-19,1-1,524,283,29-39,7.3,241,53,4.5,6-63,3,2,1,34:13,50,0,2,Boise State,home,48,333200068,2013,12,regular
0,3,28,0,1,2,208,1,9,6,23,5-10,1-4,527,249,11-18,13.8,278,46,6.0,6-59,2,0,2,30:22,,,,New Mexico,home,42,333200167,2013,12,regular
0,6,,,,3,163,0,7,12,35,8-11,1-1,649,302,20-28,10.8,347,49,7.1,1-5,0,0,0,29:38,-3,0,2,Colorado State,away,66,333200167,2013,12,regular
4,1,9,0,2,2,37,0,2,3,20,8-19,0-1,355,194,18-37,5.2,161,47,3.4,5-33,2,1,1,31:04,,,,Hawai'i,home,21,333200062,2013,12,regular
1,3,0,0,1,1,75,0,3,4,21,4-15,1-2,499,265,17-34,7.8,234,39,6.0,6-44,4,4,0,28:56,3,0,1,San Diego State,away,28,333200062,2013,12,regular
1,4,39,0,3,1,39,0,1,8,25,6-12,0-1,482,206,21-28,7.4,276,50,5.5,5-40,1,1,0,30:35,,,,Nevada,home,38,333202440,2013,12,regular
1,0,0,0,1,1,98,0,6,10,21,5-15,0-3,384,326,28-45,7.2,58,30,1.9,3-25,1,1,0,34:51,,,,San José State,away,16,333202440,2013,12,regular
0,0,,,,1,19,0,1,4,11,3-13,1-1,200,105,9-24,4.4,95,31,3.1,2-20,1,1,0,25:33,,,,Florida International,away,10,333202638,2013,12,regular
1,3,13,0,3,1,113,0,3,7,16,3-13,2-2,407,80,3-7,11.4,327,53,6.2,3-33,0,0,0,34:03,,,,UTEP,home,33,333202638,2013,12,regular
1,1,,,,1,61,0,3,2,14,5-13,1-3,327,181,15-30,6.0,146,29,5.0,6-62,4,2,2,26:29,,,,Louisiana Tech,away,14,333200242,2013,12,regular
2,6,-1,0,2,1,31,0,2,10,35,14-19,2-2,582,167,13-23,7.3,415,69,6.0,5-47,1,1,0,40:15,0,0,2,Rice,home,52,333200242,2013,12,regular
0,2,0,0,2,1,144,0,8,3,17,9-18,0-0,297,181,13-30,6.0,116,42,2.8,4-50,1,0,1,35:57,,,,Utah,away,21,333202483,2013,12,regular
0,2,14,0,3,3,140,1,4,8,21,2-10,1-1,433,288,19-28,10.3,145,35,4.1,10-80,0,0,0,24:03,3,0,1,Oregon,home,44,333202483,2013,12,regular
1,1,12,0,4,1,52,0,3,6,18,4-14,1-1,311,288,25-37,7.8,23,27,0.9,4-45,1,1,0,29:26,26,0,2,USC,home,20,333200030,2013,12,regular
1,2,,,,0,71,0,4,5,18,4-12,0-0,337,127,14-25,5.1,210,35,6.0,6-70,3,1,2,30:34,,,,Stanford,away,17,333200030,2013,12,regular
2,4,-5,0,1,2,129,0,5,5,22,8-16,0-1,406,184,14-23,8.0,222,53,4.2,8-96,2,2,0,34:09,3,0,2,UCLA,home,41,333190026,2013,12,regular
2,1,,,,3,26,0,2,7,21,8-17,1-2,432,330,25-40,8.3,102,36,2.8,11-113,4,2,2,25:51,,,,Washington,away,31,333190026,2013,12,regular
1,1,2,0,1,3,46,1,1,11,23,6-14,0-0,485,364,23-36,10.1,121,38,3.2,4-33,1,0,1,32:32,0,0,1,Colorado,home,41,333200038,2013,12,regular
0,3,12,0,3,0,55,0,5,6,23,4-17,3-5,411,214,26-52,4.1,197,34,5.8,4-37,2,1,1,27:28,0,0,1,California,away,24,333200038,2013,12,regular
1,3,2,0,1,0,25,0,1,6,20,8-17,0-0,339,183,22-37,4.9,156,39,4.0,5-33,2,0,2,27:24,33,1,4,Arizona State,home,30,333200009,2013,12,regular
0,0,1,0,3,2,55,0,3,5,20,5-14,2-3,390,320,31-46,7.0,70,26,2.7,7-69,5,1,4,32:36,26,0,2,Oregon State,away,17,333200009,2013,12,regular
0,1,8,0,1,1,59,0,2,5,24,6-18,3-5,395,200,26-38,5.3,195,45,4.3,4-30,2,2,0,25:52,0,0,1,Arizona,home,17,333200012,2013,12,regular
2,1,,,,2,29,0,1,6,27,7-16,1-2,420,319,39-53,6.0,101,27,3.7,5-51,1,0,1,34:08,,,,Washington State,away,24,333200012,2013,12,regular
0,0,2,0,1,1,105,0,5,7,22,8-24,3-3,287,128,25-57,2.2,159,41,3.9,2-14,3,2,1,35:41,35,0,3,Idaho State,away,13,333200252,2013,12,regular
2,5,52,0,6,2,106,0,4,11,22,6-13,1-1,578,157,12-23,6.8,421,46,9.2,8-67,3,0,3,24:02,12,1,1,BYU,home,59,333200252,2013,12,regular
1,1,26,0,2,2,49,0,3,3,28,9-18,2-5,481,298,26-44,6.8,183,39,4.7,7-69,2,1,1,32:14,,,,Georgia State,home,21,333202247,2013,12,regular
1,1,,,,4,13,0,1,5,24,8-12,0-0,482,234,10-16,14.6,248,46,5.4,5-55,1,1,0,27:46,0,0,1,Louisiana,away,35,333202247,2013,12,regular
0,1,12,0,1,2,94,0,4,3,16,4-14,1-4,368,210,18-30,7.0,158,33,4.8,9-57,0,0,0,27:03,7,0,1,Texas State,away,21,333202032,2013,12,regular
0,4,46,0,2,1,22,0,1,8,22,6-14,2-3,424,96,14-18,5.3,328,57,5.8,4-29,1,0,1,32:57,,,,Arkansas State,home,38,333202032,2013,12,regular
0,2,,,,4,19,0,1,6,21,4-8,1-1,499,419,25-32,13.1,80,19,4.2,3-25,1,1,0,18:10,,,,Old Dominion,home,42,333200295,2013,12,regular
1,1,,,,1,136,0,5,2,21,8-16,1-3,422,278,19-28,9.9,144,46,3.1,4-39,0,0,0,41:50,,,,Campbell,away,14,333200295,2013,12,regular
0,2,,,,5,109,0,5,6,32,11-19,3-3,600,440,42-56,7.9,160,39,4.1,4-51,2,1,1,30:37,,,,San José State,home,52,333260023,2013,13,regular
1,7,24,0,1,1,98,0,4,10,29,8-12,1-2,478,46,4-6,7.7,432,62,7.0,1-15,0,0,0,29:23,0,0,1,Navy,away,58,333260023,2013,13,regular
1,2,15,0,4,1,70,0,4,11,11,5-14,0-0,374,120,6-15,8.0,254,40,6.3,3-28,3,2,1,27:26,,,,Boston College,away,29,333270120,2013,13,regular
2,2,6,0,1,1,104,0,4,6,15,2-13,2-2,278,178,19-31,5.7,100,34,2.9,5-44,1,1,0,33:16,2,0,1,Maryland,home,26,333270120,2013,13,regular
0,3,14,0,3,1,57,0,4,6,22,4-12,0-0,418,172,11-25,6.9,246,45,5.5,3-40,0,0,0,26:20,75,2,2,Middle Tennessee,away,42,333272572,2013,13,regular
0,0,19,0,2,3,71,0,3,3,22,4-16,1-2,371,289,27-47,6.1,82,32,2.6,3-25,2,0,2,33:40,,,,Southern Mississippi,home,21,333272572,2013,13,regular
0,0,3,0,1,4,89,0,4,4,22,11-21,3-5,441,312,28-44,7.1,129,39,3.3,5-24,0,0,0,31:50,,,,NC State,home,28,333270152,2013,13,regular
0,3,11,0,2,3,,,,6,25,8-12,1-1,445,275,24-31,8.9,170,40,4.3,3-25,0,0,0,28:10,,,,East Carolina,away,42,333270152,2013,13,regular
0,3,12,0,2,2,114,0,4,7,26,8-17,1-1,467,139,10-20,6.9,328,61,5.4,4-30,2,2,0,33:19,,,,Rice,away,37,333250005,2013,13,regular
2,3,19,0,2,1,43,0,2,10,16,5-16,1-2,333,195,13-33,5.9,138,37,3.7,4-35,0,0,0,26:32,,,,UAB,home,34,333250005,2013,13,regular
1,1,24,0,2,1,91,0,4,2,19,8-19,0-2,336,195,22-43,4.5,141,36,3.9,5-44,4,0,4,25:38,21,0,3,Louisiana Tech,home,14,333272348,2013,13,regular
0,3,,,,0,84,0,3,6,21,10-19,0-1,368,120,12-22,5.5,248,56,4.4,4-36,4,1,3,34:22,61,0,4,Tulsa,away,24,333272348,2013,13,regular
0,0,,,,0,22,0,1,3,13,8-17,0-0,232,183,16-27,6.8,49,33,1.5,6-47,3,2,1,29:07,,,,UTEP,away,3,333272655,2013,13,regular
2,2,26,0,3,4,28,0,1,9,26,10-14,0-1,482,205,16-25,8.2,277,43,6.4,4-35,0,0,0,30:53,0,0,1,Tulane,home,45,333272655,2013,13,regular
0,0,20,0,2,1,130,0,6,1,10,5-16,2-2,130,109,15-30,3.6,21,29,0.7,2-15,5,1,4,24:50,,,,Texas State,home,7,333270326,2013,13,regular
1,5,1,0,2,0,,,,8,22,8-16,0-3,473,152,20-32,4.8,321,46,7.0,8-77,0,0,0,34:18,39,0,4,Western Kentucky,away,38,333270326,2013,13,regular
0,0,,,,0,64,0,4,1,11,3-13,1-3,185,83,7-23,3.6,102,32,3.2,5-26,3,3,0,24:49,39,1,1,Minnesota,home,7,333270135,2013,13,regular
3,1,47,0,3,1,31,0,2,8,18,4-16,1-2,324,127,16-26,4.9,197,45,4.4,2-25,1,0,1,35:11,,,,Wisconsin,away,20,333270135,2013,13,regular
0,0,0,0,4,1,143,1,4,11,19,3-17,0-0,360,192,21-36,5.3,168,41,4.1,7-54,2,2,0,28:50,0,0,1,Nebraska,away,23,333270213,2013,13,regular
2,1,27,0,4,2,37,0,3,2,18,2-14,0-0,387,217,16-33,6.6,170,44,3.9,3-25,1,0,1,30:33,,,,Penn State,home,20,333270213,2013,13,regular
0,0,3,0,2,2,32,0,2,8,22,5-11,1-2,380,257,24-31,8.3,123,37,3.3,3-15,4,2,2,29:52,6,0,1,Illinois,away,20,333272509,2013,13,regular
2,1,5,0,1,1,26,0,2,2,11,4-15,1-3,283,163,20-29,5.6,120,29,4.1,6-45,1,0,1,30:08,30,0,2,Purdue,home,16,333272509,2013,13,regular
2,0,,,,2,120,0,7,2,24,7-21,5-8,442,320,32-53,6.0,122,39,3.1,4-23,0,0,0,33:35,0,0,1,Indiana,away,14,333270194,2013,13,regular
0,4,34,0,3,2,32,0,3,6,22,5-7,0-0,471,160,11-17,9.4,311,39,8.0,3-25,3,2,1,25:42,,,,Ohio State,home,42,333270194,2013,13,regular
0,0,9,0,1,0,49,0,3,6,19,4-15,1-3,319,239,27-46,5.2,80,26,3.1,2-15,3,0,3,28:21,,,,Northwestern,home,6,333270077,2013,13,regular
0,2,,,,2,26,0,2,6,20,4-12,0-1,464,293,16-23,12.7,171,40,4.3,4-30,0,0,0,31:39,34,0,3,Michigan State,away,30,333270077,2013,13,regular
1,1,29,0,4,2,110,0,4,6,21,4-15,1-3,407,239,19-30,8.0,168,44,3.8,3-31,4,1,3,33:25,,,,Iowa,home,24,333272294,2013,13,regular
1,0,8,0,1,2,106,0,5,3,10,4-14,0-0,158,98,13-28,3.5,60,29,2.1,2-20,1,1,0,26:35,20,1,3,Michigan,away,21,333272294,2013,13,regular
1,1,18,0,1,2,,,,13,14,5-12,0-1,298,231,13-21,11.0,67,36,1.9,5-50,0,0,0,30:40,120,1,3,Central Michigan,home,37,333272117,2013,13,regular
0,0,1,0,1,0,101,0,5,,11,3-12,0-2,173,45,6-16,2.8,128,39,3.3,3-35,4,1,3,29:20,,,,UMass,away,0,333272117,2013,13,regular
0,1,34,1,3,0,148,0,8,5,14,3-14,3-4,221,152,15-43,3.5,69,19,3.6,3-19,1,0,1,20:41,,,,Rutgers,away,17,333252116,2013,13,regular
0,4,-1,0,1,1,63,0,3,11,27,9-13,0-0,452,334,22-31,10.8,118,44,2.7,1-5,0,0,0,38:14,5,0,1,UCF,home,41,333252116,2013,13,regular
0,1,2,0,1,1,88,0,5,5,16,2-12,2-3,279,144,11-24,6.0,135,35,3.9,3-25,2,1,1,29:20,,,,Memphis,away,17,333270097,2013,13,regular
1,1,21,0,2,1,43,0,2,6,22,11-19,0-2,342,220,26-36,6.1,122,40,3.0,8-72,0,0,0,30:40,36,0,1,Louisville,home,24,333270097,2013,13,regular
1,0,,,,1,67,0,4,5,13,4-17,1-2,278,245,18-41,6.0,33,31,1.1,3-30,2,2,0,23:28,4,0,2,Houston,home,17,333270248,2013,13,regular
2,1,2,0,1,2,13,0,1,6,26,7-19,1-2,573,401,30-51,7.9,172,40,4.3,6-53,3,1,2,36:32,,,,Cincinnati,away,24,333270248,2013,13,regular
0,0,50,1,1,0,80,0,4,,10,4-15,0-1,259,217,19-34,6.4,42,22,1.9,13-107,2,0,2,29:15,2,0,2,South Florida,home,6,333270058,2013,13,regular
0,1,,,,1,,,,4,20,5-14,1-2,280,229,28-41,5.6,51,30,1.7,1-5,2,0,2,30:30,3,0,2,SMU,away,16,333270058,2013,13,regular
0,2,,,,1,34,0,3,3,23,8-17,1-3,372,280,26-46,6.1,92,33,2.8,6-59,3,2,1,31:27,1,0,1,Temple,home,21,333270218,2013,13,regular
2,2,,,,1,44,0,3,4,13,3-14,3-4,235,111,8-19,5.8,124,41,3.0,5-65,1,0,1,28:33,59,1,1,Connecticut,away,28,333270218,2013,13,regular
1,4,23,1,4,3,40,0,2,7,23,6-12,1-1,585,329,16-23,14.3,256,44,5.8,7-47,1,0,1,29:32,,,,Florida Atlantic,home,55,333272226,2013,13,regular
0,1,16,0,2,0,69,0,5,4,15,4-16,0-0,276,136,13-27,5.0,140,43,3.3,4-35,1,1,0,30:28,33,0,1,New Mexico State,away,10,333272226,2013,13,regular
0,4,43,0,4,5,96,0,2,14,28,12-16,1-1,645,309,23-39,7.9,336,40,8.4,6-65,2,1,1,27:28,201,2,4,Florida State,home,80,333270052,2013,13,regular
1,0,11,0,1,2,99,0,6,2,22,4-16,0-1,345,286,21-45,6.4,59,35,1.7,7-45,4,0,4,32:32,0,0,1,Idaho,away,14,333270052,2013,13,regular
0,0,18,0,2,1,103,0,5,7,23,11-20,0-2,415,168,21-36,4.7,247,47,5.3,6-47,1,0,1,26:09,0,0,1,BYU,away,13,333270087,2013,13,regular
0,1,10,0,1,1,60,0,3,11,24,8-16,0-2,470,235,15-28,8.4,235,47,5.0,4-25,1,0,1,33:51,0,0,1,Notre Dame,home,23,333270087,2013,13,regular
1,1,,,,1,101,0,7,5,10,3-12,1-2,211,149,10-17,8.8,62,30,2.1,3-15,3,3,0,24:07,5,0,1,Kentucky,away,17,333270061,2013,13,regular
3,3,5,0,4,5,61,0,3,11,35,5-9,1-1,602,372,31-42,8.9,230,40,5.8,7-60,2,1,1,40:06,,,,Georgia,home,59,333270061,2013,13,regular
0,4,36,0,4,0,34,0,2,2,16,3-10,2-4,429,0,0-3,0.0,429,54,7.9,4-41,2,2,0,30:23,,,,Georgia Southern,away,26,333270057,2013,13,regular
2,0,,,,2,104,0,4,8,15,5-15,1-2,279,122,14-25,4.9,157,37,4.2,2-20,0,0,0,29:37,,,,Florida,home,20,333270057,2013,13,regular
0,2,,,,0,108,0,3,2,15,4-13,1-1,285,195,24-31,6.3,90,31,2.9,7-74,4,3,1,31:38,10,0,3,Vanderbilt,away,14,333272633,2013,13,regular
3,1,5,0,2,0,45,0,2,4,18,4-13,0-1,237,53,11-20,2.7,184,45,4.1,5-61,3,0,3,28:08,41,0,1,Tennessee,home,10,333272633,2013,13,regular
0,0,,,,1,90,0,4,4,13,4-16,1-2,294,222,18-35,6.3,72,27,2.7,5-37,3,1,2,25:29,,,,Coastal Carolina,away,10,333272579,2013,13,regular
1,7,-2,0,2,3,61,0,3,10,32,5-9,3-3,639,287,20-27,10.6,352,45,7.8,3-40,0,0,0,34:31,17,0,2,South Carolina,home,70,333272579,2013,13,regular
1,0,,,,0,109,0,7,0,8,4-14,0-1,175,82,10-15,5.5,93,35,2.7,6-50,2,1,1,34:24,,,,Chattanooga,away,0,333270333,2013,13,regular
1,4,78,1,4,2,14,0,1,7,22,4-7,1-3,435,184,15-20,9.2,251,32,7.8,2-20,1,1,0,25:36,0,0,1,Alabama,home,49,333270333,2013,13,regular
0,3,,,,0,48,0,3,6,25,8-14,1-2,485,225,15-26,8.7,260,51,5.1,7-43,1,0,1,33:03,17,0,1,Missouri,away,24,333270145,2013,13,regular
0,1,,,,0,64,0,3,4,21,8-15,0-1,378,252,27-43,5.9,126,29,4.3,5-35,1,0,1,26:57,9,0,1,Ole Miss,home,10,333270145,2013,13,regular
1,2,0,0,1,0,82,0,4,5,18,6-12,0-2,339,114,10-17,6.7,225,43,5.2,3-25,3,2,1,29:25,0,0,1,Arkansas,home,17,333270008,2013,13,regular
2,1,5,0,1,2,7,0,1,6,26,4-10,0-0,488,297,21-32,9.3,191,37,5.2,2-20,2,1,1,30:35,48,0,1,Mississippi State,away,24,333270008,2013,13,regular
0,0,,,,1,90,0,6,4,17,5-14,0-2,299,224,16-41,5.5,75,18,4.2,6-50,2,0,2,20:14,,,,Texas A&M,away,10,333270099,2013,13,regular
0,2,14,0,1,2,16,0,1,10,23,11-17,0-1,517,193,11-20,9.6,324,55,5.9,13-111,0,0,0,40:10,26,0,2,LSU,home,34,333270099,2013,13,regular
2,2,24,0,4,2,36,0,2,14,27,11-18,0-0,517,206,23-37,5.6,311,53,5.9,6-75,1,0,1,36:25,5,0,1,Buffalo,away,44,333230193,2013,13,regular
0,1,5,0,2,0,137,0,7,1,9,1-10,0-1,200,65,5-20,3.3,135,34,4.0,5-45,3,2,1,23:28,0,0,1,Miami (OH),home,7,333230193,2013,13,regular
0,4,7,0,1,1,54,0,4,14,29,7-15,1-1,537,225,20-32,7.0,312,42,7.4,6-85,0,0,0,36:12,0,0,1,Kent State,away,44,333230195,2013,13,regular
0,0,,,,1,198,0,8,7,16,2-12,0-1,204,135,12-29,4.7,69,34,2.0,8-99,1,0,1,23:48,,,,Ohio,home,13,333230195,2013,13,regular
1,5,0,0,2,0,38,0,2,5,29,10-15,0-1,566,202,17-22,9.2,364,55,6.6,2-10,0,0,0,30:08,10,0,3,Northern Illinois,away,35,333242649,2013,13,regular
0,0,,,,2,59,0,4,5,24,10-17,1-1,419,235,17-30,7.8,184,46,4.0,1-15,4,1,3,29:20,,,,Toledo,home,17,333242649,2013,13,regular
1,3,,,,3,43,0,2,16,24,3-10,1-1,560,264,13-26,10.2,296,46,6.4,7-60,1,0,1,39:16,15,0,2,Bowling Green,away,58,333272199,2013,13,regular
0,0,,,,0,77,0,4,1,4,1-12,0-0,65,4,1-18,0.2,61,26,2.3,3-14,3,1,2,20:11,10,1,1,Eastern Michigan,home,7,333272199,2013,13,regular
1,0,,,,0,122,0,6,6,12,4-17,3-3,172,-4,1-5,-0.8,176,57,3.1,1-9,1,1,0,38:07,,,,The Citadel,away,6,333270228,2013,13,regular
1,0,11,0,2,6,22,0,2,10,29,7-11,2-2,558,350,24-32,10.9,208,43,4.8,1-15,1,1,0,21:53,,,,Clemson,home,52,333270228,2013,13,regular
1,1,,,,3,68,0,3,4,20,3-11,0-0,378,257,25-32,8.0,121,35,3.5,4-35,1,1,0,29:17,19,0,1,Duke,away,28,333270154,2013,13,regular
1,1,,,,1,10,0,1,3,16,10-18,1-1,248,124,12-27,4.6,124,40,3.1,6-33,2,1,1,30:43,,,,Wake Forest,home,21,333270154,2013,13,regular
1,2,39,0,4,1,41,0,2,8,28,11-20,0-0,483,240,23-45,5.3,243,46,5.3,10-61,4,1,3,37:49,11,0,1,Virginia,away,26,333272390,2013,13,regular
1,2,,,,2,60,0,3,9,11,5-14,0-0,304,214,13-27,7.9,90,25,3.6,7-70,2,1,1,22:11,114,1,3,Miami,home,45,333272390,2013,13,regular
0,0,4,0,1,1,128,0,7,1,11,5-15,1-4,252,205,14-31,6.6,47,30,1.6,4-30,3,2,1,29:59,,,,Alabama A&M,away,7,333270059,2013,13,regular
2,8,-3,0,1,0,45,0,2,12,20,3-6,0-0,476,48,2-6,8.0,428,52,8.2,1-5,0,0,0,29:42,0,0,1,Georgia Tech,home,66,333270059,2013,13,regular
1,1,,,,1,215,0,11,8,15,1-14,0-1,371,146,15-34,4.3,225,38,5.9,7-59,1,1,0,28:52,,,,Old Dominion,away,20,333270153,2013,13,regular
1,4,83,1,3,5,142,1,3,14,27,5-10,1-2,721,409,21-28,14.6,312,40,7.8,6-45,1,1,0,31:08,,,,North Carolina,home,80,333270153,2013,13,regular
0,0,,,,2,123,0,8,5,26,7-18,0-3,453,359,28-48,7.5,94,36,2.6,3-10,3,3,0,24:37,,,,Baylor,away,17,333270197,2013,13,regular
3,3,-6,0,1,3,51,0,4,7,21,9-17,0-1,594,440,21-27,16.3,154,46,3.3,7-65,0,0,0,35:23,,,,Oklahoma State,home,49,333270197,2013,13,regular
0,3,30,0,1,1,78,0,4,11,22,9-15,1-1,472,171,14-21,8.1,301,52,5.8,5-52,1,0,1,35:07,74,1,2,Oklahoma,away,41,333272306,2013,13,regular
0,1,,,,3,162,0,5,7,17,3-9,0-0,372,348,17-29,12.0,24,22,1.1,4-24,2,0,2,24:51,21,0,1,Kansas State,home,31,333272306,2013,13,regular
