season,team,conference,stat_name,stat_value
2020,California,Pac-12,fumblesRecovered,2
2020,USC,Pac-12,passesIntercepted,9
2020,Nebraska,Big Ten,kickReturnTDs,0
2020,Oklahoma State,Big 12,puntReturns,19
2020,Bowling Green,Mid-American,kickReturns,20
2020,Nevada,Mountain West,possessionTime,17038
2020,Maryland,Big Ten,rushingAttempts,148
2020,Duke,ACC,passingTDs,11
2020,UNLV,Mountain West,puntReturnYards,39
2020,Colorado,Pac-12,interceptionYards,23
2020,Georgia State,Sun Belt,puntReturns,6
2020,Indiana,Big Ten,totalYards,2886
2020,Rice,Conference USA,passCompletions,82
2020,Washington State,Pac-12,puntReturnTDs,0
2020,Oklahoma State,Big 12,passingTDs,18
2020,Akron,Mid-American,penalties,23
2020,Houston,American Athletic,penalties,60
2020,Baylor,Big 12,games,9
2020,Tennessee,SEC,fourthDownConversions,16
2020,Baylor,Big 12,totalYards,2800
2020,Texas A&M,SEC,puntReturnYards,96
2020,Wake Forest,ACC,fourthDownConversions,10
2020,Nebraska,Big Ten,rushingYards,1611
2020,Colorado State,Mountain West,kickReturnYards,427
2020,Notre Dame,FBS Independents,thirdDownConversions,81
2020,Vanderbilt,SEC,interceptions,11
2020,Oklahoma,Big 12,possessionTime,21294
2020,Western Michigan,Mid-American,passingTDs,18
2020,Ball State,Mid-American,netPassingYards,2154
2020,Oklahoma,Big 12,rushingTDs,27
2020,Boise State,Mountain West,kickReturns,21
2020,Utah,Pac-12,interceptionTDs,1
2020,Ohio,Mid-American,kickReturnYards,367
2020,Southern Mississippi,Conference USA,sacks,15
2020,Arkansas State,Sun Belt,rushingYards,1377
2020,Nebraska,Big Ten,interceptionTDs,0
2020,Washington,Pac-12,interceptionYards,24
2020,Akron,Mid-American,fourthDowns,9
2020,Air Force,Mountain West,passesIntercepted,5
2020,Army,FBS Independents,interceptionYards,172
2020,Navy,American Athletic,kickReturnYards,277
2020,Appalachian State,Sun Belt,rushingAttempts,545
2020,Marshall,Conference USA,puntReturnTDs,0
2020,Akron,Mid-American,netPassingYards,838
2020,Tennessee,SEC,interceptions,9
2020,Kentucky,SEC,fourthDowns,17
2020,Louisiana,Sun Belt,penalties,68
2020,Georgia State,Sun Belt,passAttempts,307
2020,Colorado,Pac-12,firstDowns,120
2020,Louisiana Monroe,Sun Belt,rushingAttempts,249
2020,Ball State,Mid-American,puntReturnYards,-2
2020,Duke,ACC,interceptionYards,36
2020,Louisiana Monroe,Sun Belt,kickReturns,42
2020,Western Kentucky,Conference USA,rushingYards,1500
2020,Vanderbilt,SEC,puntReturns,5
2020,Houston,American Athletic,puntReturnTDs,1
2020,Washington,Pac-12,netPassingYards,906
2020,Marshall,Conference USA,fourthDownConversions,8
2020,West Virginia,Big 12,rushingAttempts,358
2020,BYU,FBS Independents,interceptionTDs,1
2020,Wake Forest,ACC,penaltyYards,401
2020,Memphis,American Athletic,kickReturnTDs,0
2020,North Carolina,ACC,fourthDownConversions,11
2020,Charlotte,Conference USA,penalties,42
2020,Kentucky,SEC,games,11
2020,South Carolina,SEC,puntReturnYards,29
2020,Utah State,Mountain West,puntReturnYards,22
2020,Middle Tennessee,Conference USA,tacklesForLoss,45
2020,Louisiana Monroe,Sun Belt,passCompletions,223
2020,Boston College,ACC,interceptionYards,148
2020,Liberty,FBS Independents,fourthDowns,21
2020,Oregon,Pac-12,sacks,12
2020,Stanford,Pac-12,firstDowns,130
2020,Mississippi State,SEC,sacks,25
2020,Houston,American Athletic,passCompletions,175
2020,Hawai'i,Mountain West,interceptionYards,16
2020,Western Kentucky,Conference USA,interceptions,4
2020,Oklahoma,Big 12,interceptionYards,215
2020,Auburn,SEC,rushingAttempts,392
2020,Stanford,Pac-12,sacks,8
2020,Northwestern,Big Ten,firstDowns,183
2020,Tennessee,SEC,passingTDs,14
2020,San José State,Mountain West,fourthDownConversions,5
2020,Clemson,ACC,thirdDownConversions,83
2020,Oklahoma State,Big 12,puntReturnYards,109
2020,Colorado State,Mountain West,turnovers,4
2020,Wisconsin,Big Ten,firstDowns,137
2020,Louisville,ACC,games,11
2020,Ole Miss,SEC,kickReturnTDs,0
2020,Marshall,Conference USA,kickReturnTDs,0
2020,Baylor,Big 12,kickReturnTDs,2
2020,Utah,Pac-12,games,5
2020,Duke,ACC,passAttempts,390
2020,Utah,Pac-12,rushingAttempts,190
2020,Louisiana Tech,Conference USA,totalYards,3158
2020,Ohio,Mid-American,firstDowns,52
2020,Georgia Tech,ACC,turnovers,25
2020,Iowa,Big Ten,passingTDs,9
2020,Duke,ACC,penaltyYards,554
2020,Northwestern,Big Ten,fourthDowns,26
2020,Kent State,Mid-American,interceptions,2
2020,Florida,SEC,fumblesLost,9
2020,Alabama,SEC,passingTDs,42
2020,Ohio State,Big Ten,fourthDownConversions,5
2020,Kentucky,SEC,puntReturnYards,62
2020,North Texas,Conference USA,totalYards,5132
2020,Kentucky,SEC,tacklesForLoss,54
2020,Maryland,Big Ten,firstDowns,90
2020,Wyoming,Mountain West,thirdDowns,89
2020,North Carolina,ACC,rushingTDs,35
2020,Ohio,Mid-American,interceptions,0
2020,Houston,American Athletic,thirdDownConversions,49
2020,Ohio State,Big Ten,rushingTDs,19
2020,Virginia Tech,ACC,netPassingYards,2212
2020,Louisville,ACC,puntReturnYards,22
2020,Auburn,SEC,netPassingYards,2422
2020,Ole Miss,SEC,passCompletions,238
2020,Texas State,Sun Belt,possessionTime,18532
2020,Air Force,Mountain West,passCompletions,34
2020,Arkansas,SEC,interceptionYards,172
2020,Bowling Green,Mid-American,passAttempts,125
2020,Kansas,Big 12,sacks,9
2020,Houston,American Athletic,passAttempts,297
2020,Appalachian State,Sun Belt,netPassingYards,2244
2020,Marshall,Conference USA,kickReturns,22
2020,Georgia Tech,ACC,puntReturnTDs,0
2020,TCU,Big 12,netPassingYards,1933
2020,Stanford,Pac-12,penalties,35
2020,Wisconsin,Big Ten,fumblesLost,5
2020,Florida State,ACC,fourthDowns,28
2020,Hawai'i,Mountain West,sacks,17
2020,Appalachian State,Sun Belt,kickReturnTDs,1
2020,UCF,American Athletic,rushingTDs,23
2020,Kansas State,Big 12,firstDowns,155
2020,West Virginia,Big 12,passingTDs,16
2020,Texas Tech,Big 12,rushingYards,1637
2021,Michigan,Big Ten,kickReturnTDs,1
2021,NC State,ACC,kickReturnYards,644
2021,South Alabama,Sun Belt,rushingYards,1337
2021,Northwestern,Big Ten,fourthDownConversions,16
2021,Purdue,Big Ten,kickReturnYards,223
2021,San José State,Mountain West,totalYards,4082
2021,Penn State,Big Ten,passingTDs,25
2021,Northwestern,Big Ten,tacklesForLoss,48
2021,Florida International,Conference USA,puntReturnYards,98
2021,Clemson,ACC,turnovers,19
2021,Tulane,American Athletic,puntReturnYards,144
2021,Michigan,Big Ten,interceptionTDs,1
2021,Arizona State,Pac-12,firstDowns,260
2021,UTEP,Conference USA,kickReturns,37
2021,Florida State,ACC,puntReturns,17
2021,Purdue,Big Ten,interceptionYards,107
2021,Hawai'i,Mountain West,games,13
2021,Pittsburgh,ACC,thirdDowns,204
2021,South Florida,American Athletic,sacks,9
2021,Colorado State,Mountain West,possessionTime,20906
2021,Colorado,Pac-12,puntReturns,20
2021,West Virginia,Big 12,passingTDs,19
2021,Ole Miss,SEC,kickReturnTDs,0
2021,Northwestern,Big Ten,penaltyYards,503
2021,Baylor,Big 12,kickReturns,30
2021,Oklahoma,Big 12,interceptionTDs,0
2021,Pittsburgh,ACC,fourthDownConversions,17
2021,Navy,American Athletic,fourthDowns,36
2021,Tulsa,American Athletic,rushingTDs,20
2021,Virginia,ACC,passesIntercepted,8
2021,Nevada,Mountain West,interceptionTDs,3
2021,Rutgers,Big Ten,sacks,22
2021,South Carolina,SEC,puntReturnYards,80
2021,Louisiana,Sun Belt,interceptions,4
2021,Arkansas State,Sun Belt,kickReturnTDs,2
2021,Boston College,ACC,kickReturnTDs,1
2021,Ohio,Mid-American,rushingTDs,20
2021,Florida Atlantic,Conference USA,sacks,15
2021,Army,FBS Independents,passingTDs,11
2021,Iowa,Big Ten,penalties,57
2021,Arkansas,SEC,tacklesForLoss,79
2021,Central Michigan,Mid-American,kickReturnYards,647
2021,Army,FBS Independents,rushingAttempts,758
2021,Louisiana Monroe,Sun Belt,puntReturnTDs,0
2021,Minnesota,Big Ten,turnovers,13
2021,Connecticut,FBS Independents,penalties,80
2021,South Carolina,SEC,possessionTime,23417
2021,Akron,Mid-American,kickReturnYards,662
2021,South Florida,American Athletic,thirdDowns,169
2021,Louisville,ACC,passingTDs,21
2021,Clemson,ACC,thirdDownConversions,69
2021,Akron,Mid-American,rushingTDs,8
2021,Tulsa,American Athletic,totalYards,5750
2021,North Carolina,ACC,penaltyYards,900
2021,Texas Tech,Big 12,totalYards,5412
2021,UTEP,Conference USA,firstDowns,234
2021,UNLV,Mountain West,fumblesLost,8
2021,Army,FBS Independents,fourthDowns,41
2021,South Alabama,Sun Belt,kickReturnYards,311
2021,UNLV,Mountain West,firstDowns,186
2021,Kansas State,Big 12,kickReturnYards,735
2021,Central Michigan,Mid-American,thirdDowns,191
2021,Southern Mississippi,Conference USA,interceptionTDs,3
2021,Louisiana Tech,Conference USA,fumblesLost,7
2021,Nevada,Mountain West,passCompletions,395
2021,Ball State,Mid-American,interceptions,7
2021,Miami (OH),Mid-American,penalties,87
2021,Oklahoma State,Big 12,fumblesLost,7
2021,Oregon,Pac-12,puntReturns,17
2021,Texas,Big 12,tacklesForLoss,72
2021,Kansas State,Big 12,thirdDowns,146
2021,Buffalo,Mid-American,puntReturns,13
2021,New Mexico State,FBS Independents,puntReturnTDs,0
2021,USC,Pac-12,fourthDownConversions,10
2021,Oregon State,Pac-12,kickReturnTDs,0
2021,Fresno State,Mountain West,thirdDownConversions,78
2021,Ohio,Mid-American,passCompletions,200
2021,Coastal Carolina,Sun Belt,rushingYards,2974
2021,Washington State,Pac-12,totalYards,4932
2021,Rice,Conference USA,fourthDowns,29
2021,West Virginia,Big 12,netPassingYards,3223
2021,Toledo,Mid-American,rushingAttempts,472
2021,Northwestern,Big Ten,possessionTime,20282
2021,UCLA,Pac-12,passAttempts,335
2021,Kentucky,SEC,fumblesRecovered,3
2021,Missouri,SEC,puntReturns,14
2021,Syracuse,ACC,fourthDowns,17
2021,Minnesota,Big Ten,thirdDowns,170
2021,Cincinnati,American Athletic,rushingTDs,34
2021,Stanford,Pac-12,rushingTDs,13
2021,Army,FBS Independents,puntReturns,14
2021,Oregon,Pac-12,rushingYards,2833
2021,Kansas State,Big 12,interceptionTDs,0
2021,Auburn,SEC,passesIntercepted,9
2021,Missouri,SEC,interceptions,11
2021,Arizona State,Pac-12,fumblesRecovered,5
2021,Arkansas,SEC,thirdDownConversions,64
2021,Rice,Conference USA,totalYards,4329
2021,Florida,SEC,thirdDownConversions,72
2021,Liberty,FBS Independents,sacks,37
2021,Kentucky,SEC,thirdDownConversions,76
2021,West Virginia,Big 12,firstDowns,278
2021,Oklahoma State,Big 12,puntReturnTDs,1
2021,Kentucky,SEC,kickReturnTDs,0
2021,Nebraska,Big Ten,interceptions,11
2021,Wisconsin,Big Ten,firstDowns,261
2021,Middle Tennessee,Conference USA,netPassingYards,3100
2021,Eastern Michigan,Mid-American,tacklesForLoss,52
2021,Louisiana,Sun Belt,fumblesLost,4
2021,BYU,FBS Independents,puntReturnYards,238
2021,Rutgers,Big Ten,games,13
2021,Troy,Sun Belt,tacklesForLoss,90
2021,Louisiana,Sun Belt,penaltyYards,686
2021,Fresno State,Mountain West,penalties,99
2021,Alabama,SEC,passingTDs,48
2021,Nevada,Mountain West,fumblesRecovered,21
2021,Alabama,SEC,games,15
2021,Marshall,Conference USA,fumblesRecovered,10
2021,Navy,American Athletic,penaltyYards,422
2021,Florida International,Conference USA,fumblesRecovered,8
2021,Utah,Pac-12,rushingAttempts,545
2021,Louisiana Monroe,Sun Belt,rushingAttempts,500
2021,UMass,FBS Independents,rushingAttempts,416
2021,Southern Mississippi,Conference USA,kickReturnTDs,1
2021,Western Michigan,Mid-American,interceptionTDs,0
2021,UMass,FBS Independents,passAttempts,331
2021,Coastal Carolina,Sun Belt,fourthDownConversions,10
2021,UNLV,Mountain West,turnovers,22
2021,TCU,Big 12,puntReturns,10
2021,Penn State,Big Ten,passCompletions,291
2021,Virginia Tech,ACC,possessionTime,23367
2021,Notre Dame,FBS Independents,totalYards,5540
2021,Florida,SEC,passAttempts,416
2021,Nevada,Mountain West,interceptions,9
2021,Texas,Big 12,fourthDownConversions,9
2021,NC State,ACC,thirdDownConversions,68
2021,Western Kentucky,Conference USA,thirdDowns,174
2021,Connecticut,FBS Independents,penaltyYards,585
2021,Oklahoma,Big 12,netPassingYards,3425
2021,UNLV,Mountain West,interceptions,14
2021,Southern Mississippi,Conference USA,puntReturnYards,225
2021,Western Michigan,Mid-American,rushingTDs,31
2021,Syracuse,ACC,penalties,84
2021,Miami (OH),Mid-American,puntReturns,13
2021,Louisiana Tech,Conference USA,kickReturns,37
2021,Missouri,SEC,firstDowns,282
2021,Akron,Mid-American,firstDowns,225
2021,Missouri,SEC,fourthDownConversions,11
2021,Appalachian State,Sun Belt,interceptionYards,347
2021,South Alabama,Sun Belt,puntReturnYards,55
2021,Georgia Tech,ACC,rushingYards,2028
2021,Virginia,ACC,fumblesLost,6
2021,Nevada,Mountain West,passAttempts,572
2021,South Alabama,Sun Belt,totalYards,4409
2021,Iowa State,Big 12,passAttempts,446
2021,Ohio,Mid-American,firstDowns,242
2021,Iowa State,Big 12,interceptionYards,78
2021,Utah,Pac-12,possessionTime,25898
2021,UMass,FBS Independents,thirdDowns,159
2021,Alabama,SEC,turnovers,13
2021,Navy,American Athletic,puntReturnTDs,1
2021,South Carolina,SEC,kickReturns,21
2021,Iowa,Big Ten,netPassingYards,2521
2021,Tulsa,American Athletic,fumblesLost,8
2021,Ball State,Mid-American,totalYards,4384
2021,Oklahoma State,Big 12,thirdDownConversions,94
2021,Miami (OH),Mid-American,fumblesRecovered,8
2021,Pittsburgh,ACC,netPassingYards,4723
2021,East Carolina,American Athletic,fumblesRecovered,8
2021,Ohio State,Big Ten,netPassingYards,4952
2021,Florida,SEC,interceptionYards,43
2021,Georgia State,Sun Belt,rushingAttempts,586
2021,Eastern Michigan,Mid-American,fourthDownConversions,14
2021,Georgia Tech,ACC,tacklesForLoss,61
2021,Akron,Mid-American,passCompletions,226
2021,Vanderbilt,SEC,netPassingYards,2272
2021,UTEP,Conference USA,thirdDowns,180
2021,Tulsa,American Athletic,interceptionTDs,1
2021,UTEP,Conference USA,rushingAttempts,481
2021,Troy,Sun Belt,fumblesRecovered,12
2021,Middle Tennessee,Conference USA,fumblesLost,8
2021,East Carolina,American Athletic,kickReturns,23
2021,Utah State,Mountain West,rushingYards,2013
2021,Baylor,Big 12,passAttempts,365
2021,Ball State,Mid-American,interceptionTDs,0
2021,Western Kentucky,Conference USA,interceptionTDs,2
2021,Kent State,Mid-American,rushingTDs,36
2021,Western Kentucky,Conference USA,kickReturnYards,1046
2021,Texas Tech,Big 12,passesIntercepted,10
2021,Virginia,ACC,thirdDownConversions,73
2021,Florida State,ACC,fumblesLost,9
2021,Ohio State,Big Ten,tacklesForLoss,83
2021,Washington State,Pac-12,thirdDowns,170
2021,Florida State,ACC,fourthDownConversions,7
2021,Marshall,Conference USA,fourthDownConversions,10
2021,Mississippi State,SEC,puntReturns,22
2021,Memphis,American Athletic,rushingYards,1645
2021,Toledo,Mid-American,kickReturnTDs,1
2021,Ohio,Mid-American,puntReturnYards,54
2021,Louisiana Monroe,Sun Belt,thirdDownConversions,65
2021,Illinois,Big Ten,kickReturnYards,49
2021,Ohio,Mid-American,games,12
2021,Navy,American Athletic,rushingAttempts,697
2021,Temple,American Athletic,possessionTime,19811
2021,Ohio State,Big Ten,passAttempts,494
2021,Toledo,Mid-American,firstDowns,270
2021,Alabama,SEC,firstDowns,367
2021,San Diego State,Mountain West,passAttempts,361
2021,Washington,Pac-12,interceptionYards,171
2021,Army,FBS Independents,fumblesRecovered,7
2021,Syracuse,ACC,fumblesRecovered,3
2021,California,Pac-12,possessionTime,21905
2021,Louisville,ACC,rushingAttempts,504
2021,Liberty,FBS Independents,fumblesRecovered,1
2021,UMass,FBS Independents,fourthDowns,25
2021,Ohio,Mid-American,rushingAttempts,434
2021,New Mexico State,FBS Independents,passingTDs,15
2021,SMU,American Athletic,thirdDownConversions,73
2021,Purdue,Big Ten,thirdDowns,188
2021,Virginia Tech,ACC,tacklesForLoss,68
2021,Iowa,Big Ten,interceptionYards,225
2021,Arizona,Pac-12,passCompletions,268
2021,Syracuse,ACC,rushingAttempts,491
2021,SMU,American Athletic,rushingYards,1937
2021,Middle Tennessee,Conference USA,kickReturnYards,333
2021,UNLV,Mountain West,passCompletions,193
2021,Air Force,Mountain West,puntReturnYards,36
2021,Liberty,FBS Independents,netPassingYards,3315
2021,SMU,American Athletic,puntReturnYards,75
2021,Kentucky,SEC,firstDowns,296
2021,Troy,Sun Belt,interceptionYards,198
2021,UNLV,Mountain West,rushingAttempts,395
2021,Nevada,Mountain West,netPassingYards,4511
2021,SMU,American Athletic,rushingAttempts,422
2021,Ohio State,Big Ten,passesIntercepted,12
2021,UMass,FBS Independents,interceptionTDs,0
2021,Rutgers,Big Ten,passAttempts,394
2021,Arizona,Pac-12,kickReturnYards,483
2021,Missouri,SEC,possessionTime,23636
2021,Clemson,ACC,netPassingYards,2485
2021,BYU,FBS Independents,fumblesLost,7
2021,Boston College,ACC,fourthDownConversions,12
2021,Syracuse,ACC,totalYards,4398
2021,Purdue,Big Ten,rushingTDs,7
2021,Louisiana,Sun Belt,games,14
2021,New Mexico,Mountain West,fourthDownConversions,7
2021,West Virginia,Big 12,fourthDownConversions,19
2021,Missouri,SEC,interceptionYards,91
2021,Indiana,Big Ten,fourthDowns,22
2021,Arkansas State,Sun Belt,passAttempts,525
2021,Utah State,Mountain West,fumblesLost,8
2021,Illinois,Big Ten,passCompletions,165
2021,Pittsburgh,ACC,kickReturnTDs,1
2021,UCLA,Pac-12,rushingTDs,31
2021,Houston,American Athletic,thirdDownConversions,83
2021,TCU,Big 12,passingTDs,19
2021,Louisiana Monroe,Sun Belt,rushingTDs,13
2021,Marshall,Conference USA,penalties,87
2021,Utah,Pac-12,interceptionTDs,3
2021,SMU,American Athletic,turnovers,18
2021,Houston,American Athletic,interceptionYards,210
2021,Florida Atlantic,Conference USA,fumblesRecovered,7
2021,Memphis,American Athletic,kickReturnTDs,0
2021,New Mexico,Mountain West,firstDowns,165
2021,Coastal Carolina,Sun Belt,thirdDownConversions,77
2021,Boston College,ACC,turnovers,18
2021,Clemson,ACC,penalties,79
2021,New Mexico,Mountain West,turnovers,20
2021,Rutgers,Big Ten,fourthDowns,39
2021,Northwestern,Big Ten,passesIntercepted,6
2021,Troy,Sun Belt,totalYards,4061
2021,Oklahoma State,Big 12,rushingAttempts,620
2021,Hawai'i,Mountain West,turnovers,29
2021,California,Pac-12,fumblesRecovered,7
2021,Arkansas,SEC,passingTDs,22
2021,Oklahoma State,Big 12,fourthDownConversions,7
2021,Louisiana Monroe,Sun Belt,kickReturnYards,303
2021,Liberty,FBS Independents,firstDowns,294
2021,East Carolina,American Athletic,interceptionTDs,2
2021,Arizona State,Pac-12,turnovers,22
2021,Auburn,SEC,puntReturns,23
2021,Florida,SEC,interceptions,18
2021,Colorado State,Mountain West,fumblesRecovered,9
2021,Rice,Conference USA,passCompletions,205
2021,Florida State,ACC,passesIntercepted,14
2021,Penn State,Big Ten,kickReturnTDs,0
2021,New Mexico,Mountain West,rushingYards,1434
2021,Southern Mississippi,Conference USA,possessionTime,22229
2021,Middle Tennessee,Conference USA,fourthDowns,31
2021,Penn State,Big Ten,passesIntercepted,14
2021,UAB,Conference USA,games,13
2021,Oklahoma,Big 12,penaltyYards,733
2021,Washington State,Pac-12,kickReturnYards,439
2021,North Texas,Conference USA,rushingTDs,32
2021,Louisiana,Sun Belt,kickReturnTDs,0
2021,Bowling Green,Mid-American,passesIntercepted,12
2021,Georgia State,Sun Belt,puntReturns,3
2021,Hawai'i,Mountain West,interceptionYards,297
2021,Iowa State,Big 12,passingTDs,22
2021,Georgia State,Sun Belt,thirdDowns,172
2021,Tennessee,SEC,turnovers,13
2021,Georgia,SEC,fumblesLost,5
2021,Fresno State,Mountain West,netPassingYards,4247
2021,New Mexico State,FBS Independents,games,12
2021,SMU,American Athletic,interceptionYards,120
2021,Arizona State,Pac-12,passAttempts,313
2021,Georgia,SEC,turnovers,17
2021,Wake Forest,ACC,penaltyYards,737
2021,UAB,Conference USA,firstDowns,232
2021,Appalachian State,Sun Belt,passCompletions,255
2021,South Carolina,SEC,interceptionYards,296
2021,Iowa,Big Ten,passingTDs,12
2021,Charlotte,Conference USA,fourthDowns,35
2021,Alabama,SEC,netPassingYards,5073
2021,UCF,American Athletic,passCompletions,252
2021,Iowa,Big Ten,fumblesRecovered,8
2021,Georgia State,Sun Belt,turnovers,15
2021,Vanderbilt,SEC,fumblesRecovered,3
2021,Houston,American Athletic,possessionTime,28214
2021,Louisville,ACC,puntReturnYards,157
2021,Florida International,Conference USA,penalties,71
2021,New Mexico State,FBS Independents,fumblesLost,6
2021,Bowling Green,Mid-American,puntReturnTDs,0
2021,Texas State,Sun Belt,kickReturnYards,769
2021,Texas,Big 12,puntReturns,17
2021,Colorado,Pac-12,passCompletions,154
2021,SMU,American Athletic,interceptions,12
2021,Florida Atlantic,Conference USA,rushingAttempts,449
2021,West Virginia,Big 12,tacklesForLoss,82
2021,Nevada,Mountain West,passingTDs,38
2021,Marshall,Conference USA,passAttempts,491
2021,Arkansas State,Sun Belt,totalYards,4732
2021,Miami,ACC,thirdDownConversions,73
2021,Toledo,Mid-American,puntReturnYards,232
2021,LSU,SEC,turnovers,16
2021,Miami,ACC,fumblesLost,7
2021,Tennessee,SEC,possessionTime,19116
2021,North Texas,Conference USA,kickReturnTDs,0
2021,Kentucky,SEC,fourthDowns,16
2021,Syracuse,ACC,interceptions,6
2021,San Diego State,Mountain West,penaltyYards,950
2021,Colorado,Pac-12,interceptions,3
2021,Arkansas State,Sun Belt,games,12
2021,Oregon,Pac-12,kickReturns,38
2021,Southern Mississippi,Conference USA,rushingTDs,8
2021,Georgia,SEC,passesIntercepted,16
2021,Auburn,SEC,possessionTime,21736
2021,Syracuse,ACC,passingTDs,10
2021,Western Kentucky,Conference USA,possessionTime,23244
2021,UCLA,Pac-12,fumblesRecovered,9
2021,Kansas,Big 12,fumblesRecovered,7
2021,Florida International,Conference USA,thirdDownConversions,53
2021,Georgia Southern,Sun Belt,puntReturns,11
2021,Clemson,ACC,kickReturns,21
2021,Georgia State,Sun Belt,penalties,70
2021,Western Michigan,Mid-American,games,13
2021,USC,Pac-12,passesIntercepted,14
2021,Army,FBS Independents,passCompletions,60
2021,Arkansas State,Sun Belt,puntReturns,17
2021,Houston,American Athletic,interceptionTDs,2
2021,Ball State,Mid-American,penalties,64
2021,Vanderbilt,SEC,kickReturnTDs,0
2021,Auburn,SEC,puntReturnTDs,1
2021,Air Force,Mountain West,sacks,37
2021,Oregon,Pac-12,thirdDownConversions,91
2021,TCU,Big 12,puntReturnTDs,0
2021,UAB,Conference USA,penaltyYards,1126
2021,Troy,Sun Belt,passAttempts,419
2021,LSU,SEC,firstDowns,252
2021,North Carolina,ACC,tacklesForLoss,71
2021,Texas A&M,SEC,fumblesLost,3
2021,Arizona,Pac-12,passesIntercepted,4
2021,Arkansas State,Sun Belt,interceptionYards,93
2021,Appalachian State,Sun Belt,passesIntercepted,15
2021,UAB,Conference USA,thirdDowns,169
2021,Kansas State,Big 12,sacks,30
2021,Indiana,Big Ten,interceptions,15
2021,Louisiana Tech,Conference USA,firstDowns,249
2021,Texas State,Sun Belt,totalYards,4107
2021,Louisiana,Sun Belt,tacklesForLoss,85
2021,Houston,American Athletic,kickReturnYards,878
2021,Wisconsin,Big Ten,thirdDowns,169
2021,USC,Pac-12,kickReturnYards,617
2021,UMass,FBS Independents,possessionTime,21426
2021,Coastal Carolina,Sun Belt,rushingTDs,36
2021,South Carolina,SEC,passAttempts,360
2021,West Virginia,Big 12,rushingYards,1601
2021,Coastal Carolina,Sun Belt,thirdDowns,143
2021,Bowling Green,Mid-American,sacks,28
2021,South Carolina,SEC,fumblesRecovered,13
2021,UAB,Conference USA,turnovers,17
2021,UNLV,Mountain West,penalties,54
2021,Temple,American Athletic,puntReturns,15
2021,San José State,Mountain West,puntReturnYards,138
2021,San Diego State,Mountain West,totalYards,4799
2021,Miami,ACC,sacks,33
2021,Oregon,Pac-12,fourthDownConversions,9
2021,Michigan State,Big Ten,kickReturnTDs,0
2021,Rutgers,Big Ten,netPassingYards,2229
2021,NC State,ACC,kickReturnTDs,2
2021,Washington,Pac-12,penaltyYards,474
2021,Iowa,Big Ten,turnovers,19
2021,UCLA,Pac-12,kickReturns,25
2021,BYU,FBS Independents,fumblesRecovered,4
2021,Buffalo,Mid-American,puntReturnTDs,0
2021,Central Michigan,Mid-American,passAttempts,448
2021,UT San Antonio,Conference USA,turnovers,13
2021,South Florida,American Athletic,firstDowns,243
2021,Colorado State,Mountain West,interceptionTDs,0
2021,Georgia State,Sun Belt,passAttempts,311
2021,Texas Tech,Big 12,fumblesLost,9
2021,Iowa,Big Ten,puntReturnTDs,1
2021,Toledo,Mid-American,fourthDownConversions,10
2021,Army,FBS Independents,thirdDownConversions,82
2021,Arizona,Pac-12,interceptions,18
2021,Boise State,Mountain West,fourthDownConversions,6
2021,TCU,Big 12,penalties,85
2021,Florida State,ACC,rushingYards,2134
2021,Nebraska,Big Ten,puntReturnYards,30
2021,Clemson,ACC,kickReturnTDs,0
2021,Georgia Tech,ACC,interceptions,10
2021,Georgia Tech,ACC,kickReturns,37
2021,Missouri,SEC,netPassingYards,3036
2021,California,Pac-12,puntReturnYards,100
2021,Alabama,SEC,penaltyYards,990
2021,East Carolina,American Athletic,turnovers,22
2021,UAB,Conference USA,netPassingYards,2682
2021,South Carolina,SEC,fourthDownConversions,14
2021,Nevada,Mountain West,fourthDowns,21
2021,Wake Forest,ACC,turnovers,20
2021,Coastal Carolina,Sun Belt,fourthDowns,13
2021,Georgia Tech,ACC,sacks,20
2021,Michigan State,Big Ten,tacklesForLoss,85
2021,Colorado,Pac-12,possessionTime,19582
2021,Ohio,Mid-American,passingTDs,11
2021,Baylor,Big 12,rushingTDs,29
2021,Florida Atlantic,Conference USA,totalYards,4801
2021,Florida State,ACC,penaltyYards,750
2021,Iowa State,Big 12,netPassingYards,3430
2021,Missouri,SEC,turnovers,13
2021,UCLA,Pac-12,rushingAttempts,518
2021,LSU,SEC,possessionTime,23099
2021,Washington State,Pac-12,thirdDownConversions,67
2021,Ball State,Mid-American,passingTDs,18
2021,Virginia Tech,ACC,kickReturnTDs,0
2021,Syracuse,ACC,thirdDowns,156
2021,Fresno State,Mountain West,passingTDs,35
2021,Georgia,SEC,passAttempts,407
2021,Florida International,Conference USA,thirdDowns,162
2021,South Carolina,SEC,games,13
2021,Auburn,SEC,fourthDowns,23
2021,Kent State,Mid-American,puntReturns,15
2021,Army,FBS Independents,interceptions,3
2021,Northern Illinois,Mid-American,penalties,70
2021,Pittsburgh,ACC,rushingAttempts,525
2021,Rutgers,Big Ten,interceptionTDs,1
2021,Boise State,Mountain West,games,12
2021,Arkansas State,Sun Belt,passCompletions,310
2021,North Carolina,ACC,puntReturns,17
2021,UCLA,Pac-12,interceptions,8
2021,Oklahoma State,Big 12,interceptionYards,159
2021,South Alabama,Sun Belt,kickReturnTDs,0
2021,Western Michigan,Mid-American,puntReturnYards,27
2021,Oregon State,Pac-12,kickReturnYards,320
2021,Arizona,Pac-12,fumblesLost,5
2021,Western Michigan,Mid-American,totalYards,6080
