team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity
Akron 2015,-0.8769560472044121,-1.0420185370179036,-0.4168620025241208,0.33204728172005193,1.4527395623477175,1.1166913354507808,0.39077942614638606,-1.6935030115926568,-1.4837016313318325,-1.1245307544116259,1.6336851847627114,0.6846949225386786,-0.469560438274147,-1.9235255238788294,-2.0082534011242075,-0.1029730061340026,-1.7352187044100593,-0.8680717033920091,-0.6939376786897472,-0.5403787180664875,-0.7492176880600908,-0.2713293237804873,1.2454445646023768,-0.902921412693344,-1.1722812186120875,-1.763544086833519,-0.32635676428683813,-0.8737943977810888,-0.4768442310003548,-0.535500856335214
Akron 2016,0.9567969498057173,1.3235089985155708,1.5542738239938891,0.41199678390725886,0.28106898377877376,0.4485599105343102,0.5304449925673979,1.4698590881387363,1.5264180428134084,0.9845817835740753,-0.8523692372064343,-0.6276501682891387,0.9678291304031426,0.719493738092013,1.008294976850423,0.41946061804041046,1.03324816541114,0.21367395838420195,1.219283755376058,-1.0450802720215577,1.5366895984935909,0.8558541028260966,-0.6407998566761807,1.163184665216104,-0.46173809496205176,0.7500902454873314,0.6639934271279431,-0.2707447562072486,0.46923457286703885,0.43028782154487544
Akron 2017,0.11216508285922185,0.9161330078512879,1.153469354576775,0.31604660641708615,0.37908518404515823,0.6143006095465959,0.2710660834998044,0.9922085721756785,0.6419948208577296,0.13307672165438197,1.06636664320018,1.5810734890416078,-0.8559264313584558,0.15881270684823084,0.7136588634822582,0.5735856254619104,1.0084622649494983,0.005681335818944439,1.1113921090540437,-0.8639739970809578,0.8206899633804944,0.41181214689016965,-0.17562898938648822,1.0549042326964873,0.34006345828088064,0.7119403760007889,0.6803729204523276,-1.2930004480978117,-0.7590379446343569,-0.02223687932377776
Akron 2018,-0.013899374893986188,0.02091169503348564,0.36967394771664064,-1.0661262058227388,-0.24495129098416205,-0.08449801331601517,-1.103642134558441,0.899252633440352,1.4485442999996985,0.454756411712933,0.6166629212298791,-0.09450997514033765,-0.3364688115447689,1.0152511221507325,1.4633860934159442,0.23857275944168344,0.37678806236804585,-1.1472420695260712,0.0156892097150725,-1.3930618621790725,0.24338999928437835,-0.12387800343950957,0.44098041549506556,0.3340621315991094,-0.36483368357220003,-0.2847752836752382,-0.6677592683604788,-1.0183857303818893,-1.2801882033380114,-0.2733989142556619
Akron 2019,1.3602032146159833,0.40670346397018464,0.5255423524899644,-0.7915826322742158,-1.6629189881712012,-0.7429813310134754,0.7120102289147137,1.2015739480349354,2.149407985323068,1.1170381265393605,-1.4819544479648548,-1.4273604580123398,2.592245836008713,2.3634397985953073,1.5121749915383174,1.4750947631679612,0.3471535818596089,0.7447869833572309,1.3931038841191905,-1.7663195591886494,1.7393363474540071,-0.5187382807571087,-0.5981509968044688,0.5432670801362613,-0.46181184652188395,0.44454893406652596,2.202183066872716,-1.7162086977585684,0.7277119923360874,0.2191223175641561
Akron 2021,1.8518545998534952,1.3484461090552058,1.3048843763565723,-0.25965445852395014,-1.7544007750864958,-0.7429813310134754,1.2567059379566596,2.0524783103044553,0.5140593862352058,1.646863498400503,-1.4819544479648548,-1.1607903614379393,2.8224087298283163,1.5804740621913158,1.7624574865420952,1.6752190939828644,2.5421229155947445,1.6989747444542513,3.128057221584286,0.058445501243811565,2.184998359981598,1.7705696619939841,-1.6566130201154778,3.281746650155582,0.5195174276027384,3.2450706470620525,2.1471510160663794,-0.12185114779557514,1.6973557244383812,3.4344888859240927
Akron 2022,1.0885916101840707,0.427373261476298,0.3810098317001566,0.3834727762658555,-0.8291872483295548,-0.47787765765475815,0.2993619644889966,0.27003843443163983,0.3052161668711737,1.0207062407464262,-1.5010327876848066,-0.43378100714412005,-0.3134732505558115,0.7639314897065089,0.0931836699963642,0.43312607297984845,0.24542243427718466,1.3942708191878936,0.8703047607658126,0.6064531938079064,0.9456005560815994,-0.06162077929554076,-0.43851871891709054,0.4345295086691936,0.05660934008547838,0.30876770709629536,1.5873723679792662,0.4724841857078741,1.8845608090404566,1.3963662215422232
Akron 2023,0.11216508285922185,-0.9721720599860775,-0.9396206523792622,-1.1788851735301678,-1.0225464797641508,-1.2133265579402328,-0.01425071647454845,-0.36409007854098213,-0.24520960619844473,0.454756411712933,-1.4819544479648548,-1.1607903614379393,-0.47017157329484244,0.5584091996387766,0.4084774239975685,-0.820493484552298,-0.3208825663866855,-0.5696901185280255,-0.6033420411308268,1.2371627888398615,-0.763236304209508,0.1364372904957962,-0.770808384821345,-0.05838330111016785,1.0283069326457401,0.1937338516539471,-0.7668913989782556,0.8685264336656348,-0.47542425975846236,0.43264128888868986
Alabama 2014,-1.335775260477627,-1.0981149459887687,-1.358238653770469,-0.039039086922457965,1.0259921058033024,0.15739381767488841,-0.5070706437029758,-1.4669765393514933,-1.3270983902888824,-2.024069435208841,-0.19280377831666098,-0.24683574461142377,-0.230309487786578,-1.557961328416693,-1.5381425207901462,-1.162074389299755,-1.4317629359230721,-0.9509155009240013,-1.3753133479991235,-0.49859811630746625,-1.6315948249837244,-1.03390584918029,1.8721605520213664,-1.7463767831078203,-1.3408021566860995,-2.306865813211183,-1.0625559858235591,0.421093784893076,-0.43085806917698943,-1.4379199988652838
Alabama 2015,-1.8342701448503131,-2.0151300360849094,-2.074342639129045,-0.7861898120795117,0.4182916641517132,-0.7743376794752588,-0.9947029927500518,-2.1083439147979384,-1.5807442954535305,-1.8499839558830367,0.7425799633815633,1.2916545270465443,-1.9037978368446868,-1.382504472523173,-2.1036870218875015,-2.0432200039246466,-2.4108915985462454,-1.3427308718862156,-2.527670752269135,1.1015476062068292,-2.853020616694621,-1.289032554369194,1.513223213772308,-2.3797803667952016,-0.23055108086888268,-2.027250659283314,-2.2908680310098406,1.1161415263029846,-1.7863816652007767,-2.2701852072965027
Alabama 2016,-2.156995156698526,-2.2709554524444533,-2.1990373629477022,-0.8665918586187218,0.6378479527484155,-0.1973808677784372,-1.2852073709057565,-2.39184522702703,-1.4561463069515985,-2.0619141046274936,1.0783587424527201,0.651886295267984,-1.5061892298502348,-1.4224993835660102,-2.550299493858204,-1.2797357447718185,-2.953059415211593,-1.6024424854683603,-2.418389355425106,-0.30032355643916825,-1.8799609700786455,-0.9843383750293024,1.490003547686116,-2.8320801682091234,-1.0245205698836553,-3.047980543845066,-1.7422755418397011,-0.4126477769623682,-2.3687708152110005,-3.032628166270392
