team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp
Akron 2019,1.3602032146159833,0.40670346397018464,0.5255423524899644,-0.7915826322742158,-1.6629189881712012,-0.7429813310134754,0.7120102289147137,1.2015739480349354,2.149407985323068,1.1170381265393605,-1.4819544479648548,-1.4273604580123398,2.592245836008713,2.3634397985953073,1.5121749915383174,1.4750947631679612,0.3471535818596089,0.7447869833572309
Akron 2021,1.8518545998534952,1.3484461090552058,1.3048843763565723,-0.25965445852395014,-1.7544007750864958,-0.7429813310134754,1.2567059379566596,2.0524783103044553,0.5140593862352058,1.646863498400503,-1.4819544479648548,-1.1607903614379393,2.8224087298283163,1.5804740621913158,1.7624574865420952,1.6752190939828644,2.5421229155947445,1.6989747444542513
Akron 2022,1.0885916101840707,0.427373261476298,0.3810098317001566,0.3834727762658555,-0.8291872483295548,-0.47787765765475815,0.2993619644889966,0.27003843443163983,0.3052161668711737,1.0207062407464262,-1.5010327876848066,-0.43378100714412005,-0.3134732505558115,0.7639314897065089,0.0931836699963642,0.43312607297984845,0.24542243427718466,1.3942708191878936
Akron 2023,0.11216508285922185,-0.9721720599860775,-0.9396206523792622,-1.1788851735301678,-1.0225464797641508,-1.2133265579402328,-0.01425071647454845,-0.36409007854098213,-0.24520960619844473,0.454756411712933,-1.4819544479648548,-1.1607903614379393,-0.47017157329484244,0.5584091996387766,0.4084774239975685,-0.820493484552298,-0.3208825663866855,-0.5696901185280255
Alabama 2014,-1.335775260477627,-1.0981149459887687,-1.358238653770469,-0.039039086922457965,1.0259921058033024,0.15739381767488841,-0.5070706437029758,-1.4669765393514933,-1.3270983902888824,-2.024069435208841,-0.19280377831666098,-0.24683574461142377,-0.230309487786578,-1.557961328416693,-1.5381425207901462,-1.162074389299755,-1.4317629359230721,-0.9509155009240013
Alabama 2015,-1.8342701448503131,-2.0151300360849094,-2.074342639129045,-0.7861898120795117,0.4182916641517132,-0.7743376794752588,-0.9947029927500518,-2.1083439147979384,-1.5807442954535305,-1.8499839558830367,0.7425799633815633,1.2916545270465443,-1.9037978368446868,-1.382504472523173,-2.1036870218875015,-2.0432200039246466,-2.4108915985462454,-1.3427308718862156
Alabama 2016,-2.156995156698526,-2.2709554524444533,-2.1990373629477022,-0.8665918586187218,0.6378479527484155,-0.1973808677784372,-1.2852073709057565,-2.39184522702703,-1.4561463069515985,-2.0619141046274936,1.0783587424527201,0.651886295267984,-1.5061892298502348,-1.4224993835660102,-2.550299493858204,-1.2797357447718185,-2.953059415211593,-1.6024424854683603
Alabama 2017,-2.319078030952651,-2.2950962518912257,-1.865924315032146,-1.8123664548430236,-0.28742497776626147,-0.8908041166190275,-2.2189714435490933,-1.6523163802760814,-0.7430453191860744,-1.569933402185004,0.5267221768358189,1.5810734890416078,-0.8469702654996,-0.2982481765517839,-0.7631615898096644,-1.3003670750633678,-2.022714306810259,-2.073960924140417
Alabama 2018,-1.3905232535590206,-1.255868364595802,-1.3012353514533685,-0.854825705466642,-0.13059905734004457,-0.9248481520918219,-0.26844204736079014,-1.0159829264349962,-0.8331563644419363,-1.4261236583941228,-0.2647563738319093,0.2253741407489424,-0.8797827655295812,-0.46771593746875695,-0.5283844461267043,-1.5934916916314743,-0.9709970502492511,-0.9765128593102744
Alabama 2019,-1.3075146567615228,-1.169299354613867,-0.47441341351734584,-1.1794508539701716,0.01717921383081375,-0.38841339071484254,-0.9500100114953286,-0.6326832383234335,-0.4773332626623798,-1.4913329349308786,1.6336851847627114,1.422889036129326,-0.5866605151046121,-0.31903486065430103,0.1212302967564592,-0.7652608157454064,-0.5837537242261663,-1.5070581250277513
Alabama 2020,-1.191147464989331,-0.6655922892340999,-0.15788065305460092,0.34788633404015934,1.24162774638935,0.8272481188804683,-0.9500100114953286,-1.1926630141084071,-0.9625465832708656,-0.7577285738923742,0.47137402643947446,0.1925655134782478,0.44579212287358044,-1.4145076787306439,-1.3790580656639944,-0.30318611097168624,-1.1807187827303758,-0.6905475048232648
