team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,o_success_rate,o_explosiveness,o_standard_downs_rate,o_power_success,o_stuff_rate,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa,o_points_per_opportunity,o_field_position_average_start
Akron 2015,23.923076923076923,357.0769230769231,19.76923076923077,192.92307692307693,28.46153846153846,14.153846153846153,1.3846153846153846,164.15384615384616,41.15384615384615,1.5384615384615385,1.3846153846153846,0.9230769230769231,0.365,0.5911602209944752,0.4597156398104265,0.4972972972972973,3.9887850467289723,6.778378378378379,0.3947667804323094,1.214343035777561,0.658703071672355,0.6153846153846154,0.2435129740518962,0.3752495009980039,1.008653323130014,0.050034357732579,0.3977900552486187,1.6135495206629782,0.1965680436766179,3.4578313253012047,67.6
Akron 2016,27.416666666666668,387.4166666666667,19.333333333333332,255.25,33.0,18.083333333333332,2.0833333333333335,132.16666666666666,31.666666666666668,1.0833333333333333,1.8333333333333333,1.1666666666666667,0.379746835443038,0.4896907216494845,0.34114863411486335,0.5479797979797979,4.173684210526315,7.734848484848484,0.3997429305912596,1.3853291679045332,0.6323907455012854,0.6666666666666666,0.2528409090909091,0.3863636363636363,1.1365955276036568,0.1195200570255261,0.3975903614457831,1.6929851693305635,0.2146067240307566,3.2658227848101267,69.3
Akron 2017,22.142857142857142,316.35714285714283,18.357142857142858,210.64285714285714,31.928571428571427,17.285714285714285,1.7142857142857142,105.71428571428571,32.785714285714285,1.0,1.2142857142857142,0.7857142857142857,0.39901477832512317,0.5066225165562914,0.334161210205464,0.5413870246085011,3.224400871459695,6.597315436241611,0.3761160714285714,1.277696208283924,0.6339285714285714,0.78,0.2214285714285714,0.3714285714285714,0.9862468288354956,0.0238137091179416,0.3723404255319149,1.5791526882613385,0.1420435987551206,3.081081081081081,68.1
Akron 2018,18.916666666666668,295.75,16.833333333333332,199.16666666666666,31.166666666666668,15.583333333333334,1.3333333333333333,96.58333333333333,32.5,0.4166666666666667,2.1666666666666665,1.1666666666666667,0.28994082840236685,0.5104712041884817,0.32657086503240346,0.5,2.9717948717948715,6.3903743315508015,0.3455019556714472,1.2558706928336616,0.6049543676662321,0.6857142857142857,0.2279202279202279,0.3304843304843304,0.9349021089256304,-0.0240028798561875,0.3325,1.6912220130012938,0.1035933422216762,2.828125,73.3
Akron 2019,10.5,242.16666666666666,13.0,195.33333333333334,33.166666666666664,17.0,1.0,46.833333333333336,27.25,0.16666666666666666,2.1666666666666665,1.1666666666666667,0.2608695652173913,0.4510344827586207,0.1933929800412939,0.5125628140703518,1.7186544342507646,5.889447236180906,0.3103448275862069,1.282022535375185,0.5862068965517241,0.6363636363636364,0.2621722846441947,0.3146067415730337,0.8796416040609775,-0.1389506548703208,0.2971175166297117,1.5901617940776422,-0.0202210940776226,1.5849056603773586,72.1
Akron 2021,19.833333333333332,339.4166666666667,18.75,217.5,29.333333333333332,18.833333333333332,1.75,121.91666666666667,36.0,0.6666666666666666,1.4166666666666667,0.4166666666666667,0.3803680981595092,0.5510204081632654,0.35919469678369753,0.6420454545454546,3.3865740740740744,7.4147727272727275,0.4100294985250737,1.3306148110688605,0.6607669616519174,0.6388888888888888,0.1548387096774193,0.4096774193548387,1.122651276941791,0.1605508807488816,0.412568306010929,1.5055245384472566,0.1766168845536517,3.8333333333333335,73.7
Akron 2022,21.75,345.8333333333333,21.166666666666668,260.3333333333333,38.083333333333336,24.666666666666668,1.0833333333333333,85.5,29.0,1.25,1.8333333333333333,0.8333333333333334,0.3354838709677419,0.43229813664596267,0.24722891566265062,0.6477024070021882,2.9482758620689653,6.835886214442012,0.4260162601626016,1.1852259400983118,0.6813008130081301,0.7352941176470589,0.1541850220264317,0.4493392070484581,0.7542214331777836,0.0090044059277825,0.418848167539267,1.4599913132601483,0.2318012531875027,3.163265306122449,72.6
Akron 2023,16.25,278.5833333333333,16.666666666666668,197.58333333333334,35.416666666666664,21.5,0.8333333333333334,81.0,28.833333333333332,1.0,1.75,1.25,0.3333333333333333,0.4487678339818417,0.2907568052647323,0.6070588235294118,2.809248554913295,5.578823529411765,0.3692098092643052,1.1316301649093787,0.6457765667574932,0.8235294117647058,0.1503496503496503,0.4055944055944055,0.8690809440565365,0.0733576887985415,0.3571428571428571,1.328118614063764,0.0675110655070641,2.592592592592593,72.4
Alabama 2014,36.92857142857143,484.5,24.285714285714285,277.85714285714283,32.214285714285715,20.714285714285715,2.2857142857142856,206.64285714285714,40.5,2.5,1.5714285714285714,0.7142857142857143,0.5125628140703518,0.5569744597249509,0.42650744508329647,0.6430155210643016,5.102292768959436,8.625277161862527,0.5160975609756098,1.1949497374730125,0.7414634146341463,0.7160493827160493,0.1446886446886447,0.5183150183150184,0.9427008246709188,0.2514727987394595,0.4989247311827957,1.6003794675873306,0.4321544642437178,4.196078431372549,67.2
Alabama 2015,35.06666666666667,427.06666666666666,21.933333333333334,227.13333333333333,29.733333333333334,20.066666666666666,1.4666666666666666,199.93333333333334,42.8,2.2,1.1333333333333333,0.6666666666666666,0.3720930232558139,0.5900735294117647,0.46815485482360286,0.6748878923766816,4.6713395638629285,7.6390134529147975,0.4518790100824931,1.1466680338062294,0.6782768102658112,0.7816091954022989,0.1741293532338308,0.4543946932006633,0.9435823751107704,0.1421982417120424,0.4233261339092872,1.5960390209360025,0.3065732981026683,3.5576923076923075,67.2
Alabama 2016,38.8,455.26666666666665,21.0,210.26666666666668,27.8,17.666666666666668,1.7333333333333334,245.0,42.6,2.2,1.2666666666666666,0.6,0.4354066985645933,0.6051136363636364,0.5381461414555572,0.6354916067146283,5.751173708920188,7.563549160671463,0.4779756326148078,1.1989695362505193,0.6963448922211809,0.7954545454545454,0.1917355371900826,0.5074380165289256,1.0663755409746605,0.272269471669685,0.4113636363636364,1.6158216436312975,0.2751232867368877,3.7889908256880735,66.8
Alabama 2017,37.07142857142857,444.07142857142856,22.214285714285715,193.42857142857142,23.714285714285715,14.571428571428571,2.0,250.64285714285714,43.714285714285715,2.5714285714285716,0.7142857142857143,0.21428571428571427,0.4067796610169492,0.6483050847457628,0.5644201383303844,0.6144578313253012,5.733660130718954,8.156626506024095,0.4874476987447699,1.1864114099027443,0.747907949790795,0.8055555555555556,0.1359724612736661,0.5025817555938038,1.0314161918710831,0.3001460746630532,0.4353932584269663,1.6683349349704717,0.2673973080205146,4.12621359223301,65.4
Alabama 2018,45.6,521.8666666666667,24.8,323.6,29.2,20.066666666666666,3.466666666666667,198.26666666666668,38.13333333333333,2.2,1.0666666666666667,0.5333333333333333,0.5212121212121212,0.5663366336633664,0.3799182422074604,0.6872146118721462,5.1993006993007,11.082191780821919,0.5438423645320197,1.2637714380045586,0.7408866995073892,0.7528089887640449,0.1549549549549549,0.5243243243243243,0.9282701454467952,0.2446270450201569,0.5528089887640449,1.7614456279742312,0.6391465011421316,4.54054054054054,68.7
Alabama 2019,47.23076923076923,510.7692307692308,24.46153846153846,342.2307692307692,31.23076923076923,22.076923076923077,3.769230769230769,168.53846153846155,33.53846153846154,2.076923076923077,0.7692307692307693,0.46153846153846156,0.5228758169934641,0.517814726840855,0.32996987951807233,0.7068965517241379,5.025229357798165,10.958128078817735,0.5276796230859835,1.354806176054489,0.7302709069493521,0.7894736842105263,0.1909307875894988,0.5322195704057279,0.9102206591396864,0.2324130994941645,0.5095693779904307,1.915785146249265,0.6176928806602542,4.67741935483871,67.3
Alabama 2020,48.46153846153846,541.0769230769231,28.076923076923077,358.15384615384613,32.69230769230769,24.923076923076923,3.230769230769231,182.92307692307693,36.53846153846154,2.8461538461538463,0.9230769230769231,0.3076923076923077,0.6000000000000001,0.5277777777777778,0.3380722206425931,0.7623529411764706,5.0063157894736845,10.955294117647059,0.5632698768197089,1.279230772608155,0.7637178051511758,0.8,0.1485587583148558,0.541019955654102,0.9141039954201464,0.2511047507233572,0.5859728506787331,1.6232112113489818,0.6536593882589242,5.183673469387755,70.0
Alabama 2021,39.86666666666667,488.2,24.466666666666665,338.2,38.06666666666667,25.333333333333332,3.2,150.0,36.53333333333333,1.4,0.8666666666666667,0.4666666666666667,0.52,0.4897229669347632,0.3072511265874642,0.6654991243432573,4.105839416058394,8.884413309982486,0.4744852282900627,1.330936301421367,0.6974037600716204,0.7402597402597403,0.1936758893280632,0.4901185770750988,0.8646468652412567,0.1391722030408942,0.4622950819672131,1.741006443877635,0.4335913137337622,4.534653465346535,71.0
