team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion
Temple 2018,0.9328101828820483,0.26824997989039207,0.253484740181983,0.35085484038779885,0.37702284272281916,0.12478740954889404,-0.13426885143862852,-0.1737642509594409,-0.01109541004874556,0.6878084609531064,0.5605106919749346,-0.13760937475992166,-0.2509326758344111,-0.356335419298233,-0.4077159951593783,-0.191036615950091,0.0004007110281080715,0.2714803598703686
Temple 2019,-0.2722574067238885,-0.008239489002621343,-0.07945304587970267,0.37061464348810896,0.6996338887793058,0.5908586504090418,0.4554592327608936,-0.545418306951693,-0.18921397861579775,-0.6844598091328125,-0.2308594637634033,-0.3267441917408735,-0.51838678797505,-0.6355323616845389,0.10839223276738047,-0.6668220774669422,-0.3945441356424857,-0.5056501242614277
Temple 2020,-1.1745210229211906,-0.7003218241820279,0.12909040253256246,-0.43031604217777053,0.4072179652601252,0.4221852489548932,-0.0837207299358122,-0.49644232056437554,0.40330289233174554,-1.452276579299934,0.718784723122602,-0.24994060628892087,-0.08369930534104203,-0.16787302983912264,0.3045915837404053,-0.9934994645399255,-1.27661011837867,-1.5343980172534604
Temple 2021,-1.6674100625474286,-1.6517489914152235,-1.9042082194870185,-0.9583418916915971,-0.1764219690465,-0.20534638606037672,-1.2154370058044184,-1.0889939670764153,-1.3077561800338982,-1.0275268766542924,0.20439412189268263,-2.0455579305571936,-0.5771704542607711,-0.34390895357388124,-0.08429039698502742,-0.7629010449509135,-1.471458451491814,-1.5293950411059563
Temple 2022,-0.8864473612477475,-0.6567876127755815,-0.7111811527659795,0.5986208159289017,1.2818170408582545,1.056929891269189,-0.1932416598585805,-1.6263753929346005,-1.9004245123492696,-1.1514122065926045,0.5473211893792957,-1.1568692053532537,-1.7630524776636922,-1.6746340227189378,0.06480173620044138,-1.414036750537662,-0.7382201375785056,-0.839190067699231
Temple 2023,-1.003008958456656,-0.3064674415006288,0.037928865872813425,0.7456117956584271,1.5710545304261396,0.972778139447217,0.4456304313575683,-1.353576259318519,-1.7212457142074136,-1.3991828664692287,0.8902482568659079,-0.26881707665733706,-1.7861806566217393,-1.4670610443456555,-0.61990682033834,-0.9526390604910527,-0.8414943447643811,-0.5133317734902972
Tennessee 2004,0.11508574707802048,0.10836693918269295,0.253484740181983,-0.19846768580080543,-0.3683199188559622,-0.5277123276553121,0.6913504664407025,0.416331372636421,0.332418972187714,-0.1126813632636795,0.40223666082726767,0.4113576810891614,0.37211949059169186,0.40908487974697527,-0.5942172142097992,0.45890093091378975,0.20195000048062547,0.637768351539679
Tennessee 2005,-1.345276193897356,-1.03540333015892,-0.8826945577068468,-0.3664858903446496,0.12924946879228816,-0.3751799215556272,-0.959888169317959,-0.7220746504493087,-0.2840563333073453,-1.1626745093142692,2.0281426171623957,-0.7807178323231309,-0.23040628433887664,-0.24618205284732328,-1.2443612085685964,-0.8955791793242258,-0.8352736734032428,-0.054678697836389144
Tennessee 2006,-0.05706676572282805,-0.31358003291055825,-0.4380014308692091,0.7197044982602427,0.06553631549586549,0.32675161392162455,0.33751361592098966,-1.121861332572329,-1.4233212036875211,-0.5701041199589859,-0.2308594637634033,1.437851006062797,-0.8015648456185889,-1.1790094720069635,0.8497807988757423,-0.7264583831004077,1.0927599071932954,0.5122733130268462
Tennessee 2007,0.5938849233053789,-0.2638634482866267,0.15287167296553933,0.5556040382271962,0.9650331237124757,1.0136518474750322,1.1210094992146398,-0.5105283343483387,-0.8607936835701451,-0.4965897483472402,-0.4569652225457851,0.03011672692667375,-0.9997155714997685,-0.4551392677568804,0.5799234323187754,-0.04018264972243241,-0.44504117282434047,-0.8420774730389669
