rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,team,home_away,points,game_id,season,week,season_type
2,2,,,,8,16,0,1,0,1,11,1,30,4,3,1,37:34,0,0,0,8-85,4.9,55,271,12.2,10-15,183,454,0-1,5-14,21,57,1,6,San Diego State,away,38,401309846,2021,2,regular
3,2,52,0,3,7,,,,0,1,7,0,26,5,4,6,34:43,1,0,1,7-63,6.2,47,290,6.0,20-29,175,465,2-3,8-14,29,40,0,4,Arizona State,home,37,401309847,2021,2,regular
1,0,10,0,2,4,0,0,1,0,,4,0,50,1,0,0,25:17,0,0,0,3-25,2.8,32,88,3.5,7-19,67,155,0-0,4-14,11,,,,UNLV,away,10,401309847,2021,2,regular
1,0,23,0,1,4,,,,0,3,2,0,40,0,0,3,32:49,0,2,2,1-5,3.4,42,141,5.7,15-25,142,283,2-2,7-17,18,10,0,1,Idaho State,away,10,401310703,2021,2,regular
1,5,10,0,1,7,,,,3,0,10,0,44,8,1,4,27:11,0,0,0,10-59,7.6,19,145,9.6,37-46,441,586,1-2,6-10,26,-1,0,2,Nevada,home,49,401310703,2021,2,regular
4,2,58,0,3,9,16,0,2,0,1,7,0,33,4,9,14,34:01,0,1,1,7-62,6.1,42,256,10.4,21-29,302,558,1-1,6-10,28,,,,Oregon State,home,45,401309844,2021,2,regular
2,2,64,0,2,3,,,,1,0,2,0,40,1,4,3,25:59,2,0,2,6-49,3.0,29,88,7.5,24-49,366,454,1-3,9-16,26,,,,Hawai'i,away,27,401309844,2021,2,regular
0,0,36,0,1,3,,,,0,1,3,0,44,1,1,3,25:00,2,1,3,2-15,3.9,22,86,4.4,23-34,149,235,0-0,4-12,15,7,0,3,Eastern Kentucky,away,3,401282619,2021,2,regular
2,1,41,0,2,6,2,0,2,1,2,5,1,34,1,6,1,31:34,0,1,1,6-41,4.2,38,158,10.9,16-26,284,442,2-2,4-14,18,49,1,3,Louisville,home,30,401282619,2021,2,regular
3,2,38,0,2,5,0,0,1,0,,3,0,40,2,1,5,29:46,0,0,0,4-35,7.1,38,269,6.7,17-35,236,505,1-1,8-16,27,,,,Oregon,away,35,401282809,2021,2,regular
1,3,56,0,2,4,,,,0,1,1,0,29,0,5,9,30:14,1,0,1,8-71,4.1,31,128,9.0,35-54,484,612,2-5,6-15,32,-8,0,2,Ohio State,home,28,401282809,2021,2,regular
2,0,,,,2,,,,1,0,2,0,36,0,0,2,33:20,1,0,1,4-34,3.7,45,167,4.3,16-32,137,304,4-4,9-20,20,1,0,1,Youngstown State,away,14,401282783,2021,2,regular
2,4,32,0,1,6,0,0,1,0,1,5,0,35,2,8,5,26:40,0,1,1,7-56,7.2,38,272,11.5,20-28,323,595,1-1,4-10,25,47,0,4,Michigan State,home,42,401282783,2021,2,regular
0,0,42,0,3,0,,,,0,,7,0,60,1,0,1,22:47,1,0,1,5-35,3.3,20,66,2.6,12-31,80,146,0-0,0-11,8,3,0,1,Howard,away,0,401286207,2021,2,regular
4,4,21,0,1,14,0,0,1,0,1,5,0,30,2,0,2,37:13,0,0,0,5-50,4.6,49,227,10.8,27-32,347,574,2-2,9-15,32,45,0,6,Maryland,home,62,401286207,2021,2,regular
0,1,11,0,1,4,,,,0,1,3,0,43,0,3,1,25:40,0,1,1,6-59,1.6,32,50,7.9,20-37,293,343,1-4,7-17,19,4,0,1,Washington,away,10,401282773,2021,2,regular
4,0,49,0,2,7,,,,1,1,7,0,35,4,5,9,34:20,0,0,0,6-60,6.1,56,343,2.9,7-15,44,387,2-3,7-16,20,24,0,2,Michigan,home,31,401282773,2021,2,regular
0,1,56,0,3,,0,0,1,1,2,9,0,51,2,1,2,30:22,0,1,1,2-15,1.4,22,31,3.9,22-35,138,169,1-1,4-15,12,2,0,1,Indiana State,away,6,401282804,2021,2,regular
2,1,,,,6,,,,1,1,5,0,34,3,4,1,29:38,1,1,2,5-55,4.5,46,209,4.1,9-16,66,275,1-2,5-13,18,166,0,4,Northwestern,home,24,401282804,2021,2,regular
0,0,43,0,2,0,,,,0,3,7,0,48,3,3,3,25:26,1,0,1,4-20,3.6,34,123,4.0,14-25,99,222,0-2,6-16,11,2,0,2,Connecticut,home,0,401282820,2021,2,regular
1,6,19,0,1,7,0,0,1,0,,6,0,35,0,8,3,34:34,0,0,0,6-45,4.5,42,187,10.4,30-36,375,562,0-0,8-12,29,18,0,3,Purdue,away,49,401282820,2021,2,regular
3,2,2,0,1,8,91,1,3,0,2,7,1,21,4,2,3,32:01,0,0,0,7-89,4.1,35,144,7.5,23-33,249,393,0-0,8-13,23,9,0,1,Houston,away,44,401282189,2021,2,regular
0,1,39,0,2,1,,,,0,,6,0,27,3,1,5,27:59,3,0,3,5-55,3.5,36,126,4.5,9-19,86,212,0-0,5-13,15,,,,Rice,home,7,401282189,2021,2,regular
2,1,17,0,1,8,,,,0,,5,0,27,0,0,2,42:30,1,0,1,9-111,5.6,33,185,5.3,27-42,223,408,1-1,6-14,24,21,0,1,USC,home,28,401309843,2021,2,regular
3,2,58,0,2,6,31,1,1,0,,1,1,43,0,0,7,17:30,0,0,0,5-27,4.7,30,141,10.2,16-23,234,375,1-1,5-10,17,1,0,1,Stanford,away,42,401309843,2021,2,regular
4,1,,,,17,,,,0,1,7,0,22,3,1,1,33:05,0,0,0,3-25,6.6,54,358,7.4,15-29,214,572,1-1,8-14,32,27,0,3,Old Dominion,home,47,401282188,2021,2,regular
0,1,,,,1,,,,0,,3,0,35,0,0,8,26:55,0,0,0,8-60,2.6,40,104,5.2,7-16,83,187,1-2,4-14,13,,,,Hampton,away,7,401282188,2021,2,regular
1,2,,,,6,6,0,1,0,1,6,0,28,2,1,4,31:25,1,1,2,5-30,3.8,27,102,6.4,28-50,318,420,0-2,5-13,24,12,0,1,Portland State,away,24,401309845,2021,2,regular
3,3,56,0,3,8,5,0,1,1,0,5,0,34,2,8,7,28:51,1,0,1,1-10,4.8,33,159,9.5,21-32,303,462,1-2,4-10,27,58,0,3,Washington State,home,44,401309845,2021,2,regular
1,1,14,0,1,5,,,,0,1,7,0,36,0,1,3,24:34,1,1,2,6-40,7.7,25,193,5.7,15-26,147,340,0-2,2-9,15,62,0,2,Utah,away,17,401309848,2021,2,regular
0,3,,,,8,4,0,1,0,1,5,0,22,2,1,6,35:26,0,0,0,8-75,5.0,46,231,5.0,18-30,149,380,1-1,11-19,21,4,0,1,BYU,home,26,401309848,2021,2,regular
1,1,,,,1,,,,0,1,10,0,23,5,1,0,21:01,1,0,1,4-35,0.9,24,21,8.4,18-25,211,232,2-2,4-11,13,0,0,1,Troy,home,13,401286295,2021,2,regular
