fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,team,home_away,points,game_id,season,week,season_type
2,3,13,0,2,1,7,0,1,3,,,,17,4-15,1-2,295,239,15-28,8.5,56,41,1.4,2-15,1,1,0,28:55,Wisconsin,away,27,322730158,2012,5,regular
0,0,7,0,3,1,22,0,2,1,,,,17,4-15,1-3,366,292,29-47,6.2,74,22,3.4,8-69,3,1,2,26:44,Illinois,home,7,322730356,2012,5,regular
1,4,30,0,2,1,,,,5,105,0,2,23,6-15,1-4,384,211,18-30,7.0,173,52,3.3,2-17,0,0,0,32:55,Penn State,away,35,322730356,2012,5,regular
0,0,46,1,3,5,100,0,5,5,0,0,1,31,9-18,1-2,534,439,45-68,6.5,95,23,4.1,8-82,4,1,3,24:53,Marshall,away,41,322732509,2012,5,regular
1,1,12,0,2,4,95,0,4,9,115,2,3,25,10-18,1-2,443,294,27-37,7.9,149,53,2.8,9-80,1,0,1,35:07,Purdue,home,51,322732509,2012,5,regular
2,0,10,0,1,1,102,0,4,10,0,0,1,17,4-15,0-0,303,269,22-42,6.4,34,22,1.5,4-35,0,0,0,29:10,Michigan State,home,16,322730127,2012,5,regular
0,1,33,0,3,1,21,0,1,5,,,,21,6-13,0-0,383,179,16-23,7.8,204,44,4.6,6-65,3,2,1,30:22,Ohio State,away,17,322730127,2012,5,regular
0,5,2,0,1,0,21,0,2,14,0,0,1,36,10-17,0-0,704,310,23-35,8.9,394,58,6.8,3-25,3,1,2,36:14,Northwestern,home,44,322730077,2012,5,regular
1,2,0,0,1,1,219,1,6,3,33,0,2,16,5-15,0-1,425,266,22-39,6.8,159,28,5.7,4-28,1,0,1,23:27,Indiana,away,29,322730077,2012,5,regular
0,0,30,0,4,2,26,0,3,1,,,,15,6-15,1-2,299,197,20-33,6.0,102,32,3.2,4-29,4,1,3,32:05,Minnesota,away,13,322732294,2012,5,regular
1,2,35,0,4,1,,,,7,68,1,3,15,5-12,0-0,374,192,18-31,6.2,182,25,7.3,8-56,0,0,0,27:55,Iowa,home,31,322732294,2012,5,regular
1,2,28,0,2,2,99,0,6,13,,,,24,8-17,2-2,503,229,15-27,8.5,274,52,5.3,5-47,0,0,0,29:50,Ohio,away,37,322730113,2012,5,regular
0,0,-3,0,1,4,129,0,6,10,,,,28,10-19,2-3,511,373,27-51,7.3,138,33,4.2,8-73,1,1,0,30:10,UMass,home,34,322730113,2012,5,regular
0,1,28,0,1,2,108,0,4,3,23,0,1,18,7-15,0-2,254,186,18-34,5.5,68,29,2.3,6-50,1,1,0,25:45,Texas State,home,21,322730326,2012,5,regular
1,1,,,,3,36,0,2,10,,,,31,9-15,1-2,559,286,21-34,8.4,273,50,5.5,9-103,1,0,1,32:17,Nevada,away,34,322730326,2012,5,regular
2,5,15,0,3,2,23,0,1,5,0,0,1,30,7-14,1-2,538,144,14-24,6.0,394,54,7.3,6-70,1,0,1,35:49,BYU,home,47,322720252,2012,5,regular
0,0,,,,0,72,0,4,,13,0,1,9,1-12,0-2,149,108,12-27,4.0,41,27,1.5,7-75,3,2,1,23:48,Hawai'i,away,0,322720252,2012,5,regular
0,0,5,0,1,5,124,0,7,8,,,,24,7-15,2-2,625,480,25-41,11.7,145,39,3.7,16-145,3,0,3,34:47,Virginia,home,38,322730258,2012,5,regular
0,3,-2,0,2,1,152,0,5,14,87,1,3,21,5-17,2-3,385,227,24-37,6.1,158,39,4.1,10-109,0,0,0,25:13,Louisiana Tech,away,44,322730258,2012,5,regular
2,3,5,0,1,2,97,0,5,8,35,1,1,26,8-15,0-0,478,281,24-45,6.2,197,40,4.9,6-35,4,1,3,32:29,Tennessee,away,44,322730061,2012,5,regular
1,5,0,0,1,2,38,0,3,7,0,0,3,20,6-11,0-0,560,286,20-26,11.0,274,38,7.2,6-40,3,2,1,26:45,Georgia,home,51,322730061,2012,5,regular
1,2,3,0,1,0,83,0,4,5,,,,16,6-14,0-0,243,123,13-24,5.1,120,39,3.1,4-38,2,0,2,28:06,Kentucky,home,17,322730096,2012,5,regular
0,3,-3,0,3,2,25,0,1,8,28,0,2,20,7-14,0-3,348,148,15-19,7.8,200,48,4.2,4-31,1,1,0,31:09,South Carolina,away,38,322730096,2012,5,regular
1,2,10,0,1,0,15,0,1,2,,,,16,8-17,2-2,218,138,19-33,4.2,80,35,2.3,2-15,3,0,3,25:01,Ole Miss,away,14,322730333,2012,5,regular
0,0,22,0,2,2,142,1,3,15,20,0,3,17,11-18,0-0,305,180,22-30,6.0,125,34,3.7,2-8,1,1,0,39:52,Alabama,home,33,322730333,2012,5,regular
1,3,-7,0,2,3,27,0,1,16,58,0,2,32,4-12,0-0,716,498,34-47,10.6,218,32,6.8,3-30,0,0,0,28:00,Texas A&M,home,58,322730245,2012,5,regular
0,0,5,0,1,1,72,0,3,4,,,,25,9-22,1-5,515,373,29-59,6.3,142,39,3.6,4-29,3,1,2,32:00,Arkansas,away,10,322730245,2012,5,regular
2,2,28,0,1,3,27,0,1,5,5,0,2,20,6-12,1-1,398,269,19-32,8.4,129,32,4.0,2-30,0,0,0,31:33,UT San Antonio,away,35,322730166,2012,5,regular
0,0,5,0,3,2,78,0,4,2,,,,18,8-17,2-3,350,296,22-41,7.2,54,32,1.7,2-10,4,2,2,40:20,New Mexico State,home,14,322730166,2012,5,regular
3,2,6,0,2,1,80,0,5,4,,,,19,6-17,1-1,291,103,13-33,3.1,188,40,4.7,4-15,2,2,0,34:42,Towson,away,22,322730099,2012,5,regular
2,3,41,0,3,2,24,0,3,8,,,,18,5-12,0-0,396,238,15-26,9.2,158,35,4.5,10-69,3,3,0,25:01,LSU,home,38,322730099,2012,5,regular
0,3,,,,4,58,0,4,7,,,,28,5-11,1-1,629,446,32-43,10.4,183,26,7.0,10-92,1,0,1,22:26,Akron,home,49,322732006,2012,5,regular
0,1,2,0,2,6,34,0,3,10,5,0,1,42,9-14,0-1,705,516,34-49,10.5,189,39,4.8,3-20,0,0,0,36:55,Miami (OH),away,56,322732006,2012,5,regular
0,0,,,,5,77,0,4,13,0,0,1,29,5-14,0-0,557,445,32-43,10.3,112,38,2.9,3-28,1,1,0,31:42,Ball State,away,43,322732309,2012,5,regular
1,2,,,,3,212,1,6,9,,,,20,7-14,1-1,461,295,16-32,9.2,166,36,4.6,9-101,1,0,1,27:20,Kent State,home,45,322732309,2012,5,regular
0,1,,,,1,183,0,8,1,,,,22,9-17,1-2,405,232,26-46,5.0,173,30,5.8,6-48,4,1,3,26:52,Western Michigan,home,17,322732711,2012,5,regular
1,3,1,0,2,0,66,0,3,13,84,1,3,25,7-14,0-0,521,243,22-33,7.4,278,37,7.5,8-87,0,0,0,33:08,Toledo,away,37,322732711,2012,5,regular
1,6,50,0,3,1,81,0,3,13,21,0,1,32,8-16,3-3,622,215,14-33,6.5,407,55,7.4,5-49,0,0,0,27:51,Northern Illinois,home,55,322732459,2012,5,regular
0,1,1,0,1,2,109,0,6,6,,,,20,7-15,1-1,462,332,20-40,8.3,130,31,4.2,6-51,2,1,1,32:09,Central Michigan,away,24,322732459,2012,5,regular
0,3,-2,0,1,3,129,0,5,9,20,0,2,27,10-16,0-1,576,367,28-38,9.7,209,46,4.5,8-54,2,1,1,28:47,Clemson,away,45,322730103,2012,5,regular
1,1,,,,3,110,0,6,7,0,0,1,18,5-17,2-4,420,369,26-44,8.4,51,28,1.8,5-40,2,0,2,31:13,Boston College,home,31,322730103,2012,5,regular
4,1,6,0,1,5,43,0,2,6,0,0,2,26,6-18,1-1,651,566,26-49,11.6,85,32,2.7,4-20,1,0,1,26:38,Miami,home,44,322732390,2012,5,regular
0,1,3,0,2,4,112,0,7,7,0,0,1,30,4-12,2-2,664,440,24-42,10.5,224,46,4.9,14-100,6,4,2,33:22,NC State,away,37,322732390,2012,5,regular
2,4,3,0,1,0,50,0,2,10,20,0,2,22,10-17,0-0,381,258,30-40,6.4,123,36,3.4,7-60,1,0,1,32:51,Duke,away,34,322730154,2012,5,regular
0,1,12,0,1,2,55,0,3,9,3,0,1,17,7-17,2-2,397,230,19-38,6.1,167,35,4.8,2-19,4,2,2,26:39,Wake Forest,home,27,322730154,2012,5,regular
4,2,2,0,1,0,,,,11,,,,25,11-17,0-0,424,151,11-15,10.1,273,59,4.6,1-15,1,1,0,38:06,Stony Brook,away,23,322730349,2012,5,regular
1,0,1,0,1,0,59,0,3,3,,,,18,4-8,0-2,330,57,4-9,6.3,273,45,6.1,6-50,4,4,0,21:39,Army,home,3,322730349,2012,5,regular
1,1,18,0,1,0,163,0,7,,,,,6,4-14,0-1,171,75,12-22,3.4,96,32,3.0,9-87,1,1,0,29:50,Rhode Island,away,8,322730189,2012,5,regular
1,3,88,1,3,3,25,0,2,6,,,,30,4-9,0-2,538,332,24-34,9.8,206,39,5.3,5-40,1,1,0,42:00,Bowling Green,home,48,322730189,2012,5,regular
0,2,-1,0,1,3,120,1,2,5,0,0,1,25,9-17,3-3,440,304,30-38,8.0,136,42,3.2,5-30,1,0,1,36:23,Texas,away,41,322730197,2012,5,regular
0,2,8,0,1,2,95,0,3,12,0,0,1,24,6-13,1-1,576,301,18-27,11.1,275,40,6.9,7-65,1,0,1,23:24,Oklahoma State,home,36,322730197,2012,5,regular
0,2,-1,0,1,8,84,0,3,10,0,0,1,33,12-15,0-0,807,656,45-51,12.9,151,37,4.1,6-78,0,0,0,33:55,West Virginia,home,70,322730277,2012,5,regular
0,4,45,0,1,5,166,0,8,9,,,,34,11-16,1-1,700,581,29-47,12.4,119,45,2.6,6-56,1,0,1,25:04,Baylor,away,63,322730277,2012,5,regular
1,0,31,0,2,3,69,0,3,6,40,0,3,21,7-16,0-0,395,332,31-47,7.1,63,30,2.1,11-80,2,0,2,34:21,Texas Tech,away,24,322730066,2012,5,regular
0,0,19,0,2,1,25,0,3,1,87,1,2,12,5-14,1-1,189,73,10-20,3.7,116,38,3.1,3-32,4,1,3,25:06,Iowa State,home,13,322730066,2012,5,regular
0,1,,,,2,238,0,9,8,22,0,2,26,7-19,0-2,402,410,37-64,6.4,-8,21,-0.4,7-66,2,1,1,31:27,Washington State,home,26,322730265,2012,5,regular
1,5,19,0,2,1,53,0,4,9,34,1,1,26,7-14,0-1,469,169,21-32,5.3,300,46,6.5,6-49,2,0,2,27:22,Oregon,away,51,322730265,2012,5,regular
1,1,27,0,3,1,76,0,4,5,0,0,1,13,4-18,2-3,313,177,19-37,4.8,136,34,4.0,4-25,1,0,1,29:10,Washington,home,17,322710264,2012,5,regular
0,0,,,,0,96,0,3,7,40,1,1,10,5-18,0-1,238,170,18-37,4.6,68,28,2.4,5-30,2,1,1,30:02,Stanford,away,13,322710264,2012,5,regular
1,0,22,0,2,3,66,0,3,9,,,,29,9-20,0-0,409,293,27-46,6.4,116,48,2.4,1-15,0,0,0,35:30,Arizona State,away,27,322730025,2012,5,regular
0,1,10,0,2,1,99,0,6,5,,,,17,4-15,0-1,285,126,9-28,4.5,159,38,4.2,12-119,1,1,0,23:43,California,home,17,322730025,2012,5,regular
1,2,12,0,2,3,43,0,3,5,,,,28,4-10,0-0,545,403,31-53,7.6,142,23,6.2,6-59,2,0,2,22:59,Arizona,home,35,322730012,2012,5,regular
0,2,,,,3,35,0,2,8,4,0,2,30,7-16,0-0,613,433,29-45,9.6,180,43,4.2,10-94,1,1,0,36:36,Oregon State,away,38,322730012,2012,5,regular
1,0,0,0,1,2,40,0,2,2,,,,14,2-15,1-2,309,226,23-35,6.5,83,30,2.8,5-56,2,1,1,32:42,Colorado,home,14,322730038,2012,5,regular
1,4,56,0,7,2,24,0,1,6,18,0,1,29,7-15,0-0,492,281,25-40,7.0,211,44,4.8,7-69,1,1,0,27:00,UCLA,away,42,322730038,2012,5,regular
2,3,,,,0,150,0,8,2,,,,10,1-12,0-2,259,204,16-28,7.3,55,34,1.6,11-75,2,0,2,30:19,Florida International,away,20,322730309,2012,5,regular
0,4,-20,0,4,2,34,0,2,12,5,0,2,23,2-10,0-0,501,314,21-31,10.1,187,39,4.8,3-25,2,2,0,35:38,Louisiana,home,48,322730309,2012,5,regular
2,1,0,0,1,0,57,0,4,4,40,0,3,13,3-14,1-1,252,59,8-20,3.0,193,43,4.5,15-142,4,2,2,30:38,South Alabama,home,10,322730006,2012,5,regular
2,3,14,0,3,1,28,0,1,7,10,0,2,28,7-13,0-1,495,281,18-27,10.4,214,51,4.2,10-86,5,2,3,32:52,Troy,away,31,322730006,2012,5,regular
0,1,2,0,1,2,113,0,4,3,,,,26,8-14,1-3,507,144,9-13,11.1,363,64,5.7,1-10,3,3,0,27:57,Air Force,home,21,322802005,2012,6,regular
3,3,,,,0,35,0,2,8,,,,19,2-10,0-0,359,74,6-6,12.3,285,54,5.3,5-40,0,0,0,31:24,Navy,away,28,322802005,2012,6,regular
0,1,0,0,1,0,65,0,3,7,0,0,1,20,8-17,0-0,346,319,25-33,9.7,27,37,0.7,6-35,1,1,0,34:30,Pittsburgh,away,13,322790183,2012,6,regular
1,1,,,,0,46,0,2,2,,,,19,5-14,1-1,305,185,19-31,6.0,120,33,3.6,2-30,1,0,1,25:30,Syracuse,home,14,322790183,2012,6,regular
1,0,8,0,2,0,27,0,2,3,,,,17,6-13,0-1,244,191,14-33,5.8,53,28,1.9,3-20,5,1,4,27:15,Connecticut,away,3,322800164,2012,6,regular
1,0,8,0,1,1,57,0,1,7,58,1,4,17,5-14,0-0,278,157,18-27,5.8,121,35,3.5,10-80,1,1,0,32:47,Rutgers,home,19,322800164,2012,6,regular
1,0,0,0,1,4,,,,4,19,0,1,24,10-21,4-6,408,217,25-42,5.2,191,43,4.4,10-112,0,0,0,36:54,Fresno State,away,28,322800036,2012,6,regular
0,0,,,,1,102,0,5,1,,,,15,5-14,1-3,249,194,16-31,6.3,55,27,2.0,5-55,2,1,1,22:33,Colorado State,home,7,322800036,2012,6,regular
1,1,23,0,2,4,34,0,2,5,0,0,1,27,9-17,1-2,565,438,30-45,9.7,127,37,3.4,5-45,3,2,1,26:12,Nevada,home,35,322802440,2012,6,regular
2,1,6,0,1,3,105,0,4,4,24,0,1,22,11-20,1-2,350,207,22-40,5.2,143,47,3.0,6-80,2,1,1,33:19,Wyoming,away,28,322802440,2012,6,regular
0,1,26,0,2,1,223,0,9,2,,,,12,2-11,0-2,173,112,14-28,4.0,61,30,2.0,6-62,3,3,0,23:01,Hawai'i,away,14,322800021,2012,6,regular
3,5,38,0,4,2,42,0,2,10,,,,27,11-20,0-0,412,218,17-33,6.6,194,51,3.8,6-60,0,0,0,37:05,San Diego State,home,52,322800021,2012,6,regular
2,0,10,0,2,2,121,0,5,2,,,,16,4-11,0-2,248,216,21-35,6.2,32,20,1.6,6-40,4,1,3,25:34,Texas State,away,14,322800167,2012,6,regular
1,5,,,,0,40,0,2,5,29,0,3,17,4-11,2-2,370,9,1-3,3.0,361,59,6.1,9-79,2,2,0,33:59,New Mexico,home,35,322800167,2012,6,regular
1,6,16,0,2,1,143,0,6,16,-1,0,1,35,10-18,2-2,622,316,31-46,6.9,306,51,6.0,5-60,0,0,0,29:10,Louisiana Tech,home,58,322802348,2012,6,regular
0,0,,,,4,193,0,11,7,,,,23,8-19,1-5,536,378,22-46,8.2,158,39,4.1,3-35,2,1,1,30:44,UNLV,away,31,322802348,2012,6,regular
2,3,,,,1,106,0,4,7,8,0,1,27,13-21,2-2,500,296,27-39,7.6,204,51,4.0,8-80,1,0,1,39:54,Louisiana Monroe,away,31,322802393,2012,6,regular
0,2,1,0,2,0,93,0,4,5,21,0,1,17,3-9,0-0,307,238,23-34,7.0,69,19,3.6,10-70,3,2,1,20:06,Middle Tennessee,home,17,322802393,2012,6,regular
0,3,,,,2,33,0,1,14,5,0,2,35,4-10,0-1,623,321,31-42,7.6,302,37,8.2,4-30,0,0,0,25:32,Houston,home,44,322800248,2012,6,regular
0,3,,,,0,91,0,5,3,,,,25,5-14,1-3,483,252,20-38,6.6,231,40,5.8,7-87,2,0,2,34:33,North Texas,away,21,322800248,2012,6,regular
2,0,35,0,3,2,26,0,2,2,0,0,1,11,5-18,0-2,241,170,13-38,4.5,71,29,2.4,6-54,2,2,0,34:57,Wake Forest,away,14,322800120,2012,6,regular
2,1,20,0,4,1,0,0,1,7,,,,12,5-18,1-2,244,191,14-25,7.6,53,43,1.2,8-55,3,2,1,41:29,Maryland,home,19,322800120,2012,6,regular
2,4,14,0,1,1,38,0,2,7,19,0,1,22,7-16,0-0,383,167,16-20,8.4,216,51,4.2,7-85,0,0,0,32:52,Temple,home,37,322800218,2012,6,regular
0,3,19,0,4,1,,,,4,,,,23,6-15,0-0,384,219,18-31,7.1,165,44,3.8,2-30,3,2,1,26:56,South Florida,away,28,322800218,2012,6,regular
0,0,11,0,1,2,40,0,2,,,,,21,5-14,1-4,379,320,27-53,6.0,59,19,3.1,8-57,4,1,3,26:46,Miami (OH),away,14,322802132,2012,6,regular
1,4,,,,2,75,0,2,10,114,1,3,24,8-13,0-0,429,157,13-23,6.8,272,50,5.4,9-84,0,0,0,32:46,Cincinnati,home,52,322802132,2012,6,regular
1,1,,,,1,93,0,6,8,,,,17,4-14,1-2,362,298,23-36,8.3,64,29,2.2,3-35,1,0,1,25:16,East Carolina,away,20,322782116,2012,6,regular
0,2,34,0,2,1,128,1,2,16,0,0,1,20,4-10,1-1,436,269,15-21,12.8,167,36,4.6,8-68,1,1,0,39:05,UCF,home,40,322782116,2012,6,regular
2,0,-5,0,2,0,46,0,2,4,,,,12,4-16,0-0,221,117,16-30,3.9,104,28,3.7,8-64,1,1,0,26:57,Rice,away,10,322800235,2012,6,regular
1,0,21,0,3,2,27,0,1,2,,,,15,4-14,1-1,245,81,9-14,5.8,164,51,3.2,5-35,2,2,0,34:17,Memphis,home,14,322800235,2012,6,regular
3,2,37,0,2,3,67,0,2,10,43,0,2,18,2-11,0-0,310,201,19-30,6.7,109,33,3.3,5-40,1,0,1,29:02,Boise State,away,40,322802572,2012,6,regular
0,2,5,0,2,0,126,0,8,2,3,0,1,21,5-15,2-3,424,243,19-36,6.8,181,45,4.0,5-48,5,3,2,31:26,Southern Mississippi,home,14,322802572,2012,6,regular
0,0,,,,0,179,0,8,3,,,,9,1-14,1-2,125,78,10-24,3.3,47,30,1.6,7-64,2,1,1,26:12,Southeastern Louisiana,away,3,322800005,2012,6,regular
1,3,25,0,5,3,,,,10,36,1,1,26,8-12,1-2,512,356,24-32,11.1,156,38,4.1,6-55,0,0,0,33:48,UAB,home,52,322800005,2012,6,regular
1,2,,,,3,77,0,4,6,,,,26,13-19,0-3,572,403,32-45,9.0,169,45,3.8,5-56,3,2,1,30:23,Marshall,home,38,322800276,2012,6,regular
2,3,6,0,2,1,255,1,7,7,0,0,1,18,5-14,3-3,340,90,9-17,5.3,250,53,4.7,10-101,1,1,0,29:31,Tulsa,away,45,322800276,2012,6,regular
0,0,18,0,2,0,71,0,3,0,0,0,1,13,5-15,0-3,285,178,16-39,4.6,107,30,3.6,2-25,3,0,3,22:43,UTEP,home,0,322802638,2012,6,regular
0,0,4,0,4,1,,,,5,38,1,3,22,8-19,1-1,372,234,22-44,5.3,138,36,3.8,2-10,1,0,1,37:05,SMU,away,17,322802638,2012,6,regular
1,2,30,0,4,2,9,0,1,11,69,1,2,26,7-14,0-1,444,150,9-22,6.8,294,53,5.5,4-51,1,0,1,32:09,Louisiana,home,41,322800309,2012,6,regular
0,0,,,,1,83,0,6,7,16,0,1,11,6-17,0-0,226,173,14-39,4.4,53,22,2.4,6-47,3,1,2,27:51,Tulane,away,13,322800309,2012,6,regular
1,1,-1,0,2,1,62,0,5,4,-1,0,1,23,6-15,0-2,407,309,28-46,6.7,98,28,3.5,8-60,4,2,2,40:54,New Mexico State,away,18,322800070,2012,6,regular
2,0,0,0,3,2,23,0,1,14,-1,0,2,20,6-16,0-1,381,304,26-48,6.3,77,28,2.8,9-97,2,1,1,30:53,Idaho,home,26,322800070,2012,6,regular
1,1,1,0,2,1,75,0,6,2,17,0,1,15,5-16,1-1,284,178,18-30,5.9,106,34,3.1,4-30,2,1,1,31:28,Illinois,away,14,322800275,2012,6,regular
1,2,26,0,5,2,,,,7,0,0,1,18,2-10,0-0,427,254,16-25,10.2,173,33,5.2,5-45,2,1,1,37:59,Wisconsin,home,31,322800275,2012,6,regular
1,2,75,1,1,1,58,0,4,4,,,,14,4-13,0-1,247,135,21-36,3.8,112,25,4.5,3-40,1,1,0,20:24,Northwestern,away,28,322800213,2012,6,regular
1,3,9,0,3,2,91,0,5,7,,,,30,10-22,5-6,443,282,35-51,5.5,161,48,3.4,3-30,1,1,0,46:25,Penn State,home,39,322800213,2012,6,regular
2,3,10,0,1,1,85,0,4,14,82,1,2,19,10-17,1-1,409,105,8-16,6.6,304,54,5.6,4-36,1,1,0,36:11,Michigan,away,44,322802509,2012,6,regular
1,0,7,0,1,1,183,0,8,7,,,,15,1-11,1-3,213,157,23-35,4.5,56,26,2.2,3-30,4,2,2,23:49,Purdue,home,13,322802509,2012,6,regular
1,4,49,0,2,1,128,0,8,8,,,,21,5-14,2-2,437,214,15-25,8.6,223,46,4.8,9-75,4,1,3,31:09,Nebraska,away,38,322800194,2012,6,regular
1,6,77,1,3,1,71,0,4,9,52,1,3,19,5-11,1-2,498,127,7-14,9.1,371,48,7.7,9-76,1,1,0,27:51,Ohio State,home,63,322800194,2012,6,regular
0,2,9,0,2,2,53,0,2,7,,,,24,6-17,3-3,410,290,24-40,7.3,120,42,2.9,8-115,0,0,0,37:50,Michigan State,away,31,322800084,2012,6,regular
0,0,4,0,3,3,27,0,1,9,,,,19,4-15,0-0,317,282,33-48,5.9,35,19,1.8,4-36,0,0,0,22:10,Indiana,home,27,322800084,2012,6,regular
2,2,45,0,5,5,34,0,2,10,0,0,1,32,6-10,1-1,551,283,23-28,10.1,268,46,5.8,3-19,1,0,1,32:24,Western Michigan,home,52,322802711,2012,6,regular
0,2,29,0,1,0,144,0,7,2,38,0,1,16,5-14,1-2,218,135,17-29,4.7,83,33,2.5,8-40,3,2,1,27:36,UMass,away,14,322802711,2012,6,regular
0,0,,,,0,119,0,6,3,,,,13,4-12,0-1,285,201,18-35,5.7,84,18,4.7,9-76,0,0,0,20:52,Miami,away,3,322800087,2012,6,regular
0,5,0,0,1,0,13,0,1,11,,,,34,5-11,1-1,587,211,19-26,8.1,376,51,7.4,4-25,0,0,0,39:08,Notre Dame,home,41,322800087,2012,6,regular
0,2,70,1,3,2,22,0,1,5,0,0,1,20,5-12,0-0,392,162,6-10,16.2,230,51,4.5,5-41,0,0,0,33:13,South Carolina,home,35,322802579,2012,6,regular
0,1,,,,0,71,0,2,1,,,,15,7-16,0-2,224,109,11-31,3.5,115,36,3.2,6-51,1,0,1,26:47,Georgia,away,7,322802579,2012,6,regular
2,0,22,0,4,0,38,0,2,6,,,,8,1-13,1-1,200,158,11-25,6.3,42,25,1.7,8-83,3,2,1,22:36,LSU,away,6,322800057,2012,6,regular
2,2,,,,0,51,0,3,2,2,0,1,22,7-14,0-0,237,61,8-12,5.1,176,58,3.0,6-52,2,2,0,37:24,Florida,home,14,322800057,2012,6,regular
0,1,16,0,1,2,15,0,1,9,,,,25,10-18,1-1,427,269,23-39,6.9,158,39,4.1,2-9,1,1,0,36:00,Mississippi State,away,27,322800096,2012,6,regular
1,1,-2,0,2,1,78,0,5,2,,,,13,5-15,0-2,228,144,15-27,5.3,84,34,2.5,3-40,0,0,0,23:31,Kentucky,home,14,322800096,2012,6,regular
0,0,3,0,1,1,63,0,3,9,31,0,1,17,7-19,0-3,395,245,14-40,6.1,150,35,4.3,6-35,1,1,0,27:21,Missouri,home,15,322800142,2012,6,regular
1,2,6,0,1,0,119,0,6,5,,,,17,5-16,0-1,295,206,15-26,7.9,89,43,2.1,5-40,1,0,1,31:31,Vanderbilt,away,19,322800142,2012,6,regular
0,2,-1,0,2,1,96,0,3,6,43,1,2,24,9-15,0-1,481,191,17-26,7.3,290,44,6.6,5-55,6,4,2,40:25,Texas A&M,away,30,322800145,2012,6,regular
4,2,,,,1,81,0,5,9,4,0,2,24,9-19,2-3,464,305,20-35,8.7,159,44,3.6,10-71,2,0,2,33:22,Ole Miss,home,27,322800145,2012,6,regular
2,0,25,0,2,1,45,0,3,1,,,,22,4-12,0-0,321,281,22-35,8.0,40,32,1.3,5-30,5,2,3,31:05,Auburn,home,7,322800002,2012,6,regular
2,2,0,0,1,1,,,,6,0,0,3,19,3-12,0-0,372,256,23-30,8.5,116,30,3.9,4-36,2,2,0,50:15,Arkansas,away,24,322800002,2012,6,regular
1,0,-2,0,2,1,37,0,2,0,0,0,1,20,9-20,1-3,380,235,24-36,6.5,145,45,3.2,6-50,1,0,1,34:41,BYU,home,6,322790252,2012,6,regular
0,0,6,0,1,0,27,0,2,3,8,0,1,16,4-14,1-1,243,202,22-39,5.2,41,24,1.7,7-44,2,1,1,25:05,Utah State,away,3,322790252,2012,6,regular
0,2,0,0,1,2,83,0,4,7,0,0,1,30,10-19,1-2,501,188,19-36,5.2,313,56,5.6,9-110,3,3,0,43:49,Buffalo,away,31,322800195,2012,6,regular
3,3,,,,1,149,1,5,8,,,,16,6-13,0-2,333,184,15-27,6.8,149,36,4.1,8-89,1,0,1,24:10,Ohio,home,38,322800195,2012,6,regular
0,1,-2,0,1,1,161,0,7,2,52,0,1,7,0-9,0-0,200,93,9-17,5.5,107,21,5.1,8-84,2,0,2,17:20,Eastern Michigan,home,14,322802199,2012,6,regular
0,3,20,0,2,1,138,1,3,11,12,0,2,27,7-17,3-3,467,146,14-24,6.1,321,57,5.6,7-50,1,0,1,41:45,Kent State,away,41,322802199,2012,6,regular
1,1,35,0,4,2,10,0,1,6,,,,26,4-13,0-0,472,180,14-33,5.5,292,44,6.6,8-57,1,0,1,33:04,Bowling Green,away,24,322802006,2012,6,regular
0,0,-1,0,2,1,68,0,4,4,11,0,1,19,6-18,0-1,316,228,29-50,4.6,88,26,3.4,8-55,1,1,0,26:30,Akron,home,10,322802006,2012,6,regular
2,1,9,0,2,4,153,0,7,5,3,0,1,22,4-13,1-2,383,337,28-44,7.7,46,24,1.9,4-45,2,0,2,30:28,Central Michigan,away,35,322802649,2012,6,regular
0,3,107,1,4,0,94,0,4,14,70,2,2,22,8-18,2-2,418,231,25-40,5.8,187,37,5.1,5-46,3,2,1,28:29,Toledo,home,50,322802649,2012,6,regular
1,4,2,0,1,1,124,0,6,5,17,0,2,24,2-12,2-3,509,195,16-23,8.5,314,52,6.0,9-81,2,2,0,26:36,Northern Illinois,away,35,322802050,2012,6,regular
2,1,0,0,1,1,105,0,4,11,,,,29,9-20,1-2,563,434,42-71,6.1,129,29,4.4,7-70,3,1,2,32:46,Ball State,home,23,322802050,2012,6,regular
0,0,,,,2,58,0,4,5,11,0,1,21,5-18,3-4,325,259,30-55,4.7,66,27,2.4,4-39,1,0,1,30:24,NC State,home,17,322800152,2012,6,regular
0,0,10,0,2,1,28,0,1,10,8,0,1,16,3-15,0-0,343,218,17-30,7.3,125,36,3.5,5-59,1,0,1,29:07,Florida State,away,16,322800152,2012,6,regular
1,4,8,0,2,0,57,0,2,10,,,,31,8-16,2-3,595,79,5-13,6.1,516,79,6.5,7-56,2,2,0,37:17,Army,home,34,322800349,2012,6,regular
2,3,,,,1,19,0,2,7,,,,17,4-11,0-0,420,234,16-29,8.1,186,28,6.6,3-19,1,1,0,22:16,Boston College,away,31,322800349,2012,6,regular
