fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,interceptionYards,interceptionTDs,passesIntercepted,team,home_away,points,game_id,season,week,season_type
1,2,-5,0,1,0,113,0,6,2,15,0-9,1-1,214,83,10-27,3.1,131,24,5.5,3-30,5,3,2,20:34,,,,Portland State,away,14,400548258,2014,1,regular
3,1,45,0,3,1,70,0,3,17,25,3-14,1-1,504,328,26-45,7.3,176,37,4.8,13-119,1,1,0,39:26,28,0,2,Oregon State,home,29,400548258,2014,1,regular
1,0,1,0,1,2,,,,2,21,9-21,0-0,337,158,21-40,4.0,179,44,4.1,7-42,0,0,0,34:41,,,,Idaho State,away,14,400548256,2014,1,regular
0,5,82,1,6,1,100,1,1,8,27,8-14,1-1,589,351,22-32,11.0,238,46,5.2,7-54,1,1,0,25:03,,,,Utah,home,56,400548256,2014,1,regular
0,1,44,0,2,1,76,0,4,2,14,5-15,0-1,308,156,14-29,5.4,152,32,4.8,9-74,0,0,0,28:49,,,,Weber State,away,14,400548255,2014,1,regular
0,4,-1,0,1,2,,,,9,32,9-17,1-1,570,303,24-39,7.8,267,45,5.9,4-30,0,0,0,31:11,,,,Arizona State,home,45,400548255,2014,1,regular
2,1,,,,0,147,0,9,1,13,4-14,0-2,229,84,15-31,2.7,145,35,4.1,10-73,3,2,1,32:51,13,0,1,Savannah State,away,7,400548006,2014,1,regular
2,6,62,1,2,1,,,,7,22,9-10,0-0,519,291,17-20,14.6,228,46,5.0,9-70,3,2,1,31:09,0,0,1,Middle Tennessee,home,61,400548006,2014,1,regular
0,1,,,,1,22,0,2,2,11,5-16,1-2,239,149,8-17,8.8,90,43,2.1,10-86,0,0,0,32:26,,,,Bethune-Cookman,away,14,400548004,2014,1,regular
0,0,162,0,7,1,54,0,1,6,12,1-16,3-5,186,143,16-33,4.3,43,32,1.3,8-47,0,0,0,27:34,,,,Florida International,home,12,400548004,2014,1,regular
0,0,,,,1,38,0,3,0,14,7-19,0-2,279,202,20-40,5.1,77,32,2.4,5-35,0,0,0,30:19,11,0,2,Southern,away,6,400548406,2014,1,regular
0,2,20,0,4,4,50,0,2,9,28,7-14,2-2,512,264,24-36,7.3,248,41,6.0,4-30,2,0,2,29:41,,,,Louisiana,home,45,400548406,2014,1,regular
2,1,,,,0,95,0,6,4,10,2-18,2-2,228,142,14-26,5.5,86,44,2.0,7-44,2,0,2,32:45,,,,Montana State,away,10,400548405,2014,1,regular
0,3,-9,0,4,1,67,0,2,12,23,7-16,0-2,547,264,20-30,8.8,283,49,5.8,4-25,2,2,0,34:45,40,0,2,Arkansas State,home,37,400548405,2014,1,regular
1,0,,,,0,91,0,6,0,14,5-16,0-0,215,88,9-21,4.2,127,39,3.3,8-37,2,2,0,32:29,,,,Arkansas-Pine Bluff,away,0,400548407,2014,1,regular
2,5,35,0,1,4,25,0,1,11,39,5-7,0-0,697,319,25-30,10.6,378,50,7.6,8-90,1,1,0,27:22,,,,Texas State,home,65,400548407,2014,1,regular
1,0,,,,4,47,0,3,13,26,7-14,0-0,498,403,30-40,10.1,95,36,2.6,9-86,1,0,1,34:09,12,0,2,Abilene Christian,away,37,400548403,2014,1,regular
0,1,34,0,2,4,149,0,8,8,33,10-16,2-2,566,413,31-49,8.4,153,33,4.6,12-99,3,1,2,25:51,28,0,1,Georgia State,home,38,400548403,2014,1,regular
3,3,0,0,1,3,18,0,1,5,31,10-14,1-2,469,281,29-40,7.0,188,36,5.2,4-29,2,0,2,29:47,0,0,1,Old Dominion,home,41,400548007,2014,1,regular
0,1,,,,3,168,0,7,4,20,9-16,1-1,416,407,32-46,8.8,9,26,0.3,7-71,4,3,1,30:13,4,0,2,Hampton,away,28,400548007,2014,1,regular
3,0,,,,2,61,0,4,6,24,6-18,4-5,396,240,29-50,4.8,156,34,4.6,6-56,2,1,1,23:55,,,,Temple,home,24,400547655,2014,2,regular
1,4,3,0,2,0,69,0,4,7,27,6-10,0-1,517,30,4-8,3.8,487,63,7.7,1-15,3,3,0,36:05,0,0,1,Navy,away,31,400547655,2014,2,regular
0,2,23,0,3,4,121,0,5,5,26,5-16,2-3,516,224,14-31,7.2,292,57,5.1,3-32,1,0,1,32:24,21,1,1,Mississippi State,home,47,400548017,2014,2,regular
0,1,35,0,4,3,116,0,6,10,19,3-16,0-2,548,435,16-34,12.8,113,43,2.6,5-27,1,0,1,26:34,0,0,1,UAB,away,34,400548017,2014,2,regular
0,2,2,0,1,3,108,0,5,11,29,10-18,0-1,474,318,26-42,7.6,156,47,3.3,12-123,1,0,1,35:15,1,0,1,Colorado,away,41,400548099,2014,2,regular
0,2,31,0,1,3,162,0,7,8,24,5-15,0-1,372,267,20-38,7.0,105,30,3.5,7-85,1,0,1,24:45,29,0,1,UMass,home,38,400548099,2014,2,regular
2,0,10,0,1,0,149,0,8,,11,3-15,0-1,238,175,13-27,6.5,63,39,1.6,15-147,6,3,3,30:36,,,,Grambling,away,0,400547651,2014,2,regular
3,3,43,0,3,1,20,0,1,17,20,4-14,0-1,477,202,15-26,7.8,275,40,6.9,5-30,2,2,0,43:47,82,0,3,Houston,home,47,400547651,2014,2,regular
3,3,21,0,6,0,18,0,1,19,17,6-16,0-0,353,108,12-17,6.4,245,55,4.5,15-139,0,0,0,36:38,24,0,2,North Texas,home,43,400547653,2014,2,regular
0,0,-14,0,2,1,72,0,8,,16,1-11,1-3,276,266,24-45,5.9,10,14,0.7,7-60,5,3,2,26:45,,,,SMU,away,6,400547653,2014,2,regular
2,0,10,0,2,1,33,0,2,4,9,3-18,1-3,300,196,12-29,6.8,104,37,2.8,12-108,0,0,0,32:22,,,,Stony Brook,away,16,400547649,2014,2,regular
0,0,85,1,4,1,40,0,2,7,15,4-16,0-0,223,142,12-27,5.3,81,37,2.2,3-25,2,2,0,27:38,,,,Connecticut,home,19,400547649,2014,2,regular
0,0,61,1,5,2,65,0,2,6,17,8-14,0-0,317,201,17-28,7.2,116,40,2.9,4-35,6,4,2,27:07,0,0,1,Maryland,away,24,400547654,2014,2,regular
4,1,22,0,1,0,81,0,4,5,16,9-21,0-2,257,174,15-37,4.7,83,37,2.2,6-39,1,0,1,32:53,0,0,2,South Florida,home,17,400547654,2014,2,regular
0,3,-3,0,1,3,95,0,4,4,30,8-16,1-1,540,396,33-44,9.0,144,41,3.5,9-85,1,0,1,29:31,,,,UCLA,home,42,400547652,2014,2,regular
0,3,,,,1,68,0,4,5,24,6-16,1-1,469,305,27-42,7.3,164,39,4.2,10-110,0,0,0,29:49,17,1,1,Memphis,away,35,400547652,2014,2,regular
0,2,5,0,1,1,124,0,6,15,26,7-13,1-1,441,266,25-38,7.0,175,38,4.6,5-60,1,0,1,36:19,7,0,2,South Carolina,home,33,400547650,2014,2,regular
0,1,,,,1,63,0,3,11,27,6-12,1-1,453,321,32-46,7.0,132,21,6.3,4-40,2,0,2,23:41,0,0,1,East Carolina,away,23,400547650,2014,2,regular
0,4,52,0,2,0,69,0,3,8,24,10-12,0-0,359,15,3-8,1.9,344,57,6.0,4-35,3,2,1,32:35,10,1,3,Georgia Tech,away,38,400547656,2014,2,regular
2,1,,,,2,28,0,1,3,17,5-11,0-2,327,231,17-35,6.6,96,25,3.8,10-69,3,0,3,26:55,0,0,1,Tulane,home,21,400547656,2014,2,regular
1,4,1,0,3,2,32,0,2,10,26,7-14,0-0,580,319,24-38,8.4,261,31,8.4,5-60,0,0,0,26:55,48,1,3,Oklahoma,away,52,400547657,2014,2,regular
0,0,3,0,2,1,83,0,4,1,23,6-19,2-3,328,234,27-50,4.7,94,34,2.8,6-62,4,1,3,32:25,,,,Tulsa,home,7,400547657,2014,2,regular
2,3,3,0,1,1,117,0,6,7,23,4-12,1-1,456,294,21-37,7.9,162,39,4.2,7-59,4,2,2,29:26,0,0,1,Georgia State,home,31,400548409,2014,2,regular
2,0,,,,3,90,0,4,10,26,7-18,3-4,435,241,25-44,5.5,194,41,4.7,5-38,3,2,1,30:34,80,2,3,New Mexico State,away,34,400548409,2014,2,regular
1,3,11,0,2,2,94,0,4,8,29,2-11,0-2,534,384,24-45,8.5,150,37,4.1,5-40,1,0,1,27:45,4,0,2,Louisiana Monroe,home,38,400548411,2014,2,regular
0,1,2,0,1,3,39,0,5,7,25,9-18,0-0,442,324,26-47,6.9,118,36,3.3,12-119,3,1,2,32:09,42,0,1,Idaho,away,31,400548411,2014,2,regular
0,0,,,,0,16,0,1,0,18,4-13,1-2,289,189,19-32,5.9,100,35,2.9,5-50,4,1,3,33:04,,,,Michigan,away,0,400547944,2014,2,regular
1,1,26,0,4,3,16,0,1,7,20,7-15,1-1,280,226,23-34,6.6,54,31,1.7,3-20,0,0,0,26:56,33,0,3,Notre Dame,home,31,400547944,2014,2,regular
0,0,1,0,1,0,161,0,7,,7,3-14,0-0,125,45,9-21,2.1,80,34,2.4,4-40,5,4,1,36:19,,,,Eastern Michigan,away,0,400548101,2014,2,regular
4,4,98,0,5,3,,,,17,27,10-20,2-4,655,396,33-47,8.4,259,39,6.6,10-100,0,0,0,35:43,36,1,1,Florida,home,65,400548101,2014,2,regular
0,2,15,0,3,1,120,0,5,1,17,4-17,2-5,331,190,22-36,5.3,141,42,3.4,9-75,1,1,0,32:11,0,0,1,Arkansas State,away,19,400548396,2014,2,regular
1,2,21,0,1,2,48,0,2,10,23,9-18,0-0,415,247,22-38,6.5,168,45,3.7,2-14,1,0,1,30:45,,,,Tennessee,home,34,400548396,2014,2,regular
0,0,7,0,1,0,21,0,1,3,13,4-14,0-1,223,149,14-32,4.7,74,28,2.6,5-46,1,1,0,21:29,,,,Ohio,away,3,400548103,2014,2,regular
1,1,40,0,4,1,,,,8,24,9-20,1-2,402,170,17-31,5.5,232,52,4.5,4-45,0,0,0,38:26,,,,Kentucky,home,20,400548103,2014,2,regular
0,3,32,0,3,1,,,,11,34,10-15,1-2,547,367,28-38,9.7,180,50,3.6,5-35,1,1,0,37:26,39,1,1,Ole Miss,away,41,400548395,2014,2,regular
1,0,,,,0,69,0,4,3,9,4-13,0-1,167,60,6-25,2.4,107,25,4.3,7-53,1,0,1,22:34,,,,Vanderbilt,home,3,400548395,2014,2,regular
1,0,,,,0,118,0,6,,9,2-10,0-1,145,88,12-19,4.6,57,24,2.4,3-23,1,1,0,23:37,,,,Florida Atlantic,away,0,400548013,2014,2,regular
1,2,77,0,3,3,26,0,1,11,27,6-12,1-1,620,430,27-38,11.3,190,32,5.9,6-60,1,1,0,28:30,,,,Alabama,home,41,400548013,2014,2,regular
0,0,3,0,1,1,137,0,8,1,17,3-17,2-3,242,208,21-43,4.8,34,28,1.2,5-35,1,0,1,34:10,50,0,1,Nicholls,away,7,400548393,2014,2,regular
0,6,94,0,6,4,68,0,2,13,26,3-6,1-1,684,189,8-14,13.5,495,40,12.4,7-69,1,0,1,25:51,9,0,1,Arkansas,home,73,400548393,2014,2,regular
2,0,,,,1,125,0,5,7,20,7-19,2-3,319,254,19-32,7.9,65,45,1.4,7-66,3,0,3,34:49,,,,San José State,away,13,400548186,2014,2,regular
0,6,55,1,1,1,47,0,3,11,26,10-14,1-1,493,135,13-23,5.9,358,50,7.2,5-45,2,2,0,25:11,28,0,3,Auburn,home,59,400548186,2014,2,regular
1,0,2,0,2,0,93,0,4,,14,3-14,0-2,206,156,9-28,5.6,50,36,1.4,2-30,3,1,2,24:57,,,,Sam Houston State,away,0,400548394,2014,2,regular
1,4,40,0,3,4,22,0,1,6,27,8-12,0-0,584,250,11-18,13.9,334,58,5.8,6-60,1,1,0,35:03,18,0,2,LSU,home,56,400548394,2014,2,regular
3,0,14,0,5,1,70,0,3,5,12,1-13,0-1,280,198,14-28,7.1,82,32,2.6,8-94,2,1,1,21:22,78,1,3,Eastern Kentucky,away,17,400548100,2014,2,regular
1,0,-12,0,3,1,,,,4,25,6-19,1-2,419,359,25-52,6.9,60,38,1.6,9-61,6,3,3,50:14,0,0,1,Miami (OH),home,10,400548100,2014,2,regular
0,2,-1,0,1,1,54,0,2,3,20,6-17,0-0,347,161,15-25,6.4,186,50,3.7,6-30,0,0,0,31:31,0,0,1,South Alabama,away,23,400548104,2014,2,regular
0,0,15,0,2,2,46,0,2,1,15,9-18,0-0,277,213,17-40,5.3,64,28,2.3,6-45,1,0,1,28:06,,,,Kent State,home,13,400548104,2014,2,regular
0,0,5,0,1,3,53,0,2,3,27,4-10,0-0,425,319,22-37,8.6,106,31,3.4,3-25,3,1,2,30:39,,,,Penn State,home,21,400547986,2014,2,regular
1,0,17,0,3,0,36,0,2,3,17,5-17,0-2,277,208,24-46,4.5,69,25,2.8,7-64,0,0,0,29:21,52,0,2,Akron,away,3,400547986,2014,2,regular
1,2,34,0,1,5,19,0,1,7,25,9-17,0-0,502,325,21-33,9.8,177,47,3.8,2-25,2,0,2,33:39,38,0,1,Missouri,away,49,400548102,2014,2,regular
0,3,0,0,1,0,92,0,4,6,18,6-18,0-0,410,256,23-44,5.8,154,32,4.8,9-60,2,1,1,39:52,26,0,2,Toledo,home,24,400548102,2014,2,regular
1,0,11,0,2,2,71,0,3,5,27,10-19,0-0,455,342,35-55,6.2,113,29,3.9,3-30,2,2,0,31:07,,,,Iowa,home,17,400547929,2014,2,regular
2,0,,,,0,25,0,1,7,13,4-16,0-0,219,129,15-30,4.3,90,36,2.5,6-45,1,1,0,28:53,,,,Ball State,away,13,400547929,2014,2,regular
0,1,47,0,3,1,137,0,7,5,19,9-21,2-5,326,204,24-49,4.2,122,34,3.6,7-69,3,1,2,29:18,44,0,1,Purdue,home,17,400547989,2014,2,regular
1,2,-2,0,1,2,37,0,2,8,19,6-13,0-0,333,172,11-16,10.8,161,43,3.7,1-5,1,0,1,30:37,57,1,2,Central Michigan,away,38,400547989,2014,2,regular
0,0,10,0,2,2,104,0,5,1,21,14-23,0-1,394,322,28-43,7.5,72,37,1.9,9-93,1,0,1,31:28,,,,Northwestern,home,15,400547976,2014,2,regular
0,1,48,0,4,2,18,0,1,5,20,7-18,1-1,401,180,13-23,7.8,221,55,4.0,8-75,0,0,0,28:32,0,0,1,Northern Illinois,away,23,400547976,2014,2,regular
0,7,,,,0,35,0,3,5,17,5-11,3-3,466,125,7-7,17.9,341,54,6.3,12-105,2,2,0,29:30,43,0,3,Army,home,47,400548098,2014,2,regular
2,0,,,,5,91,0,6,7,33,3-9,1-3,554,401,35-51,7.9,153,29,5.3,7-64,3,0,3,29:31,,,,Buffalo,away,39,400548098,2014,2,regular
0,0,,,,2,,,,0,21,11-17,0-2,322,72,5-14,5.1,250,56,4.5,0-0,0,0,0,33:35,,,,The Citadel,away,12,400547763,2014,2,regular
0,2,28,0,3,2,12,0,1,13,28,4-8,0-0,494,284,25-32,8.9,210,35,6.0,3-20,0,0,0,26:25,,,,Florida State,home,37,400547763,2014,2,regular
0,1,13,0,2,2,,,,12,22,6-15,0-0,414,111,10-20,5.6,303,51,5.9,6-55,1,0,1,33:25,13,0,2,Pittsburgh,away,30,400547729,2014,2,regular
0,2,,,,1,81,0,3,2,15,4-14,1-1,276,134,10-28,4.8,142,34,4.2,3-25,2,0,2,26:35,23,0,1,Boston College,home,20,400547729,2014,2,regular
1,0,,,,0,100,0,7,2,5,2-15,0-1,44,37,12-25,1.5,7,28,0.3,5-30,1,0,1,26:04,,,,South Carolina State,away,7,400547741,2014,2,regular
0,4,2,0,2,4,37,0,3,17,32,10-17,1-2,735,467,32-42,11.1,268,51,5.3,1-5,1,1,0,33:47,60,1,1,Clemson,home,73,400547741,2014,2,regular
0,3,,,,2,18,0,1,4,28,10-18,5-6,504,308,36-50,6.2,196,37,5.3,3-20,1,0,1,30:36,,,,Old Dominion,away,34,400547803,2014,2,regular
0,4,,,,2,75,0,3,8,28,6-10,1-1,495,253,21-29,8.7,242,39,6.2,1-5,0,0,0,29:00,21,0,1,NC State,home,46,400547803,2014,2,regular
0,1,,,,0,41,0,2,1,11,2-12,0-0,131,54,9-16,3.4,77,32,2.4,2-10,1,0,1,27:03,4,0,3,Gardner-Webb,away,7,400547830,2014,2,regular
0,0,36,0,2,2,23,0,2,11,24,7-15,1-1,387,291,30-39,7.5,96,36,2.7,7-71,3,0,3,32:55,4,0,1,Wake Forest,home,23,400547830,2014,2,regular
1,2,24,0,3,1,106,0,6,3,19,4-16,1-1,327,219,9-29,7.6,108,40,2.7,7-62,3,0,3,26:05,0,0,2,Ohio State,home,21,400547826,2014,2,regular
0,2,32,0,3,2,63,0,3,5,21,9-17,0-0,324,199,23-36,5.5,125,41,3.0,10-107,3,1,2,33:19,98,1,3,Virginia Tech,away,35,400547826,2014,2,regular
1,0,,,,0,91,0,6,1,5,2-15,1-1,114,89,6-17,5.2,25,33,0.8,4-39,2,2,0,29:32,22,0,3,Florida A&M,away,7,400547787,2014,2,regular
2,3,69,0,6,2,25,0,2,11,21,2-10,2-3,416,218,17-30,7.3,198,33,6.0,4-40,3,1,2,30:28,,,,Miami,home,41,400547787,2014,2,regular
0,2,2,0,1,1,11,0,1,9,23,6-14,0-0,509,341,23-39,8.7,168,35,4.8,9-65,3,0,3,37:22,6,0,1,San Diego State,away,27,400547796,2014,2,regular
0,1,-2,0,3,2,109,0,5,7,20,5-13,1-1,394,263,21-31,8.5,131,33,4.0,5-37,1,0,1,22:03,126,1,3,North Carolina,home,31,400547796,2014,2,regular
1,1,5,0,1,0,48,0,3,7,21,8-16,1-1,422,363,29-47,7.7,59,31,1.9,4-25,7,4,3,32:30,0,0,1,Richmond,away,13,400547821,2014,2,regular
4,3,20,0,1,2,200,0,4,9,17,7-12,0-0,330,173,18-23,7.5,157,40,3.9,6-39,2,1,1,34:14,1,0,3,Virginia,home,45,400547821,2014,2,regular
0,2,,,,0,124,0,6,5,20,8-17,0-3,396,238,22-34,7.0,158,43,3.7,7-55,0,0,0,26:28,,,,Troy,home,17,400547752,2014,2,regular
0,2,19,0,2,2,61,0,1,10,25,8-17,2-3,452,270,28-42,6.4,182,41,4.4,6-43,0,0,0,33:32,,,,Duke,away,34,400547752,2014,2,regular
1,1,1,0,2,0,160,0,7,1,24,6-20,0-1,418,321,30-55,5.8,97,35,2.8,4-35,3,2,1,39:07,-10,0,1,VMI,away,7,400548105,2014,2,regular
2,4,106,2,6,1,,,,6,26,7-13,0-0,526,266,25-34,7.8,260,37,7.0,7-87,2,1,1,20:53,19,0,1,Bowling Green,home,48,400548105,2014,2,regular
0,1,,,,2,114,0,5,5,20,4-14,1-1,374,219,16-24,9.1,155,41,3.8,7-70,0,0,0,33:23,,,,Missouri State,away,23,400547844,2014,2,regular
0,2,67,0,4,2,50,0,4,16,22,5-15,1-2,480,274,21-35,7.8,206,35,5.9,5-45,0,0,0,26:37,,,,Oklahoma State,home,40,400547844,2014,2,regular
0,1,93,1,2,2,71,0,5,4,21,4-13,1-3,319,214,22-33,6.5,105,37,2.8,5-55,1,0,1,29:54,,,,Iowa State,home,28,400547843,2014,2,regular
0,4,0,0,1,0,68,0,4,8,24,6-14,0-1,471,239,16-29,8.2,232,41,5.7,10-77,0,0,0,30:06,0,0,1,Kansas State,away,32,400547843,2014,2,regular
2,0,,,,0,200,0,8,6,11,2-15,1-1,202,124,8-19,6.5,78,41,1.9,5-35,1,0,1,32:08,,,,Northwestern State,away,6,400547842,2014,2,regular
0,5,5,0,1,5,69,0,2,10,32,13-16,2-2,720,455,19-28,16.3,265,50,5.3,10-91,2,2,0,27:52,25,0,1,Baylor,home,70,400547842,2014,2,regular
3,5,24,0,4,0,19,0,1,11,28,6-15,1-2,429,181,18-28,6.5,248,60,4.1,6-40,2,1,1,34:07,30,0,1,BYU,away,41,400547846,2014,2,regular
1,0,6,0,1,1,142,0,7,1,15,3-15,1-2,258,176,20-31,5.7,82,35,2.3,6-64,4,3,1,25:21,0,0,1,Texas,home,7,400547846,2014,2,regular
1,3,16,0,3,0,72,0,2,8,23,6-16,0-1,384,116,9-26,4.5,268,52,5.2,5-40,0,0,0,38:43,,,,UTEP,home,26,400547845,2014,2,regular
0,1,26,0,4,3,,,,6,19,4-11,0-1,504,278,17-31,9.0,226,28,8.1,10-90,1,1,0,21:00,,,,Texas Tech,away,30,400547845,2014,2,regular
0,1,-3,0,1,3,77,0,4,4,14,5-16,3-3,421,297,13-28,10.6,124,36,3.4,14-174,3,0,3,30:00,,,,Southeast Missouri State,away,28,400547847,2014,2,regular
0,1,6,0,1,3,54,0,2,10,20,5-15,0-1,457,196,12-24,8.2,261,49,5.3,9-80,0,0,0,29:59,72,0,3,Kansas,home,34,400547847,2014,2,regular
1,0,,,,0,153,0,7,,7,4-15,0-3,122,80,8-24,3.3,42,29,1.4,9-70,0,0,0,24:29,,,,Towson,away,0,400547841,2014,2,regular
0,5,19,0,3,2,42,0,2,10,33,12-17,1-2,606,355,38-44,8.1,251,52,4.8,3-35,1,1,0,35:26,,,,West Virginia,home,54,400547841,2014,2,regular
2,0,-1,0,1,0,25,0,3,3,15,4-19,3-4,243,153,16-42,3.6,90,38,2.4,5-50,2,1,1,34:17,9,0,1,Lamar,away,3,400548397,2014,2,regular
1,4,97,0,2,6,74,0,2,13,30,9-14,1-1,630,405,29-42,9.6,225,36,6.3,4-45,3,2,1,25:43,4,0,1,Texas A&M,home,73,400548397,2014,2,regular
1,0,,,,2,57,0,4,8,21,3-16,0-0,408,307,23-47,6.5,101,32,3.2,11-109,4,1,3,27:51,21,0,1,Idaho State,away,20,400548188,2014,2,regular
1,3,55,1,6,0,37,0,2,10,21,4-14,0-0,427,116,13-30,3.9,311,45,6.9,14-160,2,1,1,35:39,65,1,3,Utah State,home,40,400548188,2014,2,regular
0,0,,,,3,88,0,4,6,23,8-18,1-2,462,434,31-58,7.5,28,23,1.2,2-20,3,1,2,28:38,0,0,1,Colorado State,away,24,400548181,2014,2,regular
1,3,35,0,4,2,88,0,4,7,35,7-14,0-1,676,352,22-33,10.7,324,56,5.8,10-101,1,0,1,31:22,0,0,2,Boise State,home,37,400548181,2014,2,regular
0,1,4,0,1,0,,,,7,21,10-21,0-2,377,226,17-32,7.1,151,52,2.9,4-25,2,2,0,31:21,,,,Air Force,away,13,400548180,2014,2,regular
2,0,2,0,2,2,27,0,1,5,15,4-14,0-1,333,282,23-37,7.6,51,26,2.0,2-15,0,0,0,28:39,,,,Wyoming,home,17,400548180,2014,2,regular
3,6,9,0,4,2,,,,7,25,7-13,0-1,621,198,12-21,9.4,423,48,8.8,4-30,1,1,0,25:11,,,,Arizona State,away,58,400548185,2014,2,regular
1,2,,,,1,58,0,4,3,19,5-14,0-1,337,130,7-11,11.8,207,57,3.6,8-73,3,3,0,34:30,,,,New Mexico,home,23,400548185,2014,2,regular
1,2,14,0,2,6,66,0,3,11,26,8-17,1-2,526,268,15-27,9.9,258,54,4.8,12-118,0,0,0,30:25,,,,Utah,home,59,400548182,2014,2,regular
0,1,,,,3,61,0,3,3,24,5-16,0-2,338,283,24-40,7.1,55,40,1.4,6-55,1,1,0,28:56,,,,Fresno State,away,27,400548182,2014,2,regular
0,1,,,,0,55,0,3,4,19,2-12,0-0,327,189,16-21,9.0,138,40,3.5,7-46,1,0,1,33:08,18,0,4,Northern Colorado,away,12,400548187,2014,2,regular
0,0,0,0,2,1,58,0,2,7,19,6-12,0-1,332,121,11-20,6.1,211,48,4.4,6-75,4,0,4,26:36,21,0,1,UNLV,home,13,400548187,2014,2,regular
0,0,21,0,2,1,100,0,4,7,25,5-15,0-2,427,389,38-57,6.8,38,18,2.1,10-72,2,0,2,27:08,,,,Washington State,away,13,400548184,2014,2,regular
0,3,0,0,1,0,58,0,3,6,17,6-18,1-3,324,110,12-21,5.2,214,56,3.8,9-90,0,0,0,32:52,46,0,2,Nevada,home,24,400548184,2014,2,regular
1,2,15,0,1,3,20,0,1,8,22,5-15,0-0,464,300,26-37,8.1,164,36,4.6,13-99,2,1,1,35:40,0,0,1,Oregon State,away,38,400548183,2014,2,regular
1,4,31,0,2,0,66,0,5,6,20,5-19,3-4,336,236,20-51,4.6,100,33,3.0,12-108,2,1,1,24:20,11,0,1,Hawai'i,home,30,400548183,2014,2,regular
0,0,12,0,1,3,132,0,6,3,14,4-12,0-2,292,251,21-38,6.6,41,19,2.2,6-65,1,0,1,17:51,,,,Murray State,away,21,400547780,2014,2,regular
0,6,-2,0,3,3,44,0,3,12,31,11-19,4-5,603,278,25-39,7.1,325,49,6.6,3-19,0,0,0,42:09,0,0,1,Louisville,home,66,400547780,2014,2,regular
0,3,36,0,3,3,69,0,3,8,19,6-16,2-2,491,318,17-28,11.4,173,40,4.3,9-70,0,0,0,26:20,36,0,2,Oregon,home,46,400547953,2014,2,regular
0,1,4,0,3,2,121,0,5,9,25,7-17,0-1,466,343,29-47,7.3,123,36,3.4,5-38,2,0,2,33:40,,,,Michigan State,away,27,400547953,2014,2,regular
1,4,36,0,1,0,47,0,2,1,21,6-14,0-1,427,168,14-29,5.8,259,43,6.0,11-90,2,1,1,30:16,,,,Howard,away,25,400547994,2014,2,regular
1,1,20,0,2,4,60,0,2,8,20,3-10,0-1,397,288,16-22,13.1,109,38,2.9,3-41,1,1,0,29:28,0,0,1,Rutgers,home,38,400547994,2014,2,regular
0,0,27,0,1,0,77,0,6,3,11,4-11,0-0,162,108,13-21,5.1,54,30,1.8,5-36,2,1,1,24:40,0,0,1,Western Illinois,away,3,400548001,2014,2,regular
1,1,2,0,2,4,17,0,1,5,25,6-12,2-3,456,289,24-29,10.0,167,39,4.3,4-38,1,0,1,35:16,27,0,1,Wisconsin,home,37,400548001,2014,2,regular
0,2,32,0,3,1,,,,6,23,7-15,0-2,445,255,22-38,6.7,190,43,4.4,9-80,3,0,3,30:40,0,0,1,Middle Tennessee,away,24,400547961,2014,2,regular
0,3,9,0,1,1,59,0,3,5,18,5-12,0-0,351,67,5-11,6.1,284,50,5.7,3-24,1,0,1,29:20,32,1,3,Minnesota,home,35,400547961,2014,2,regular
0,2,19,0,3,0,65,0,4,6,15,5-17,2-2,338,160,12-26,6.2,178,45,4.0,6-44,1,0,1,34:52,98,1,1,McNeese,away,24,400547969,2014,2,regular
0,2,52,0,5,2,126,0,5,7,17,4-13,1-2,437,242,16-31,7.8,195,33,5.9,5-40,1,0,1,24:44,0,0,1,Nebraska,home,31,400547969,2014,2,regular
2,1,7,0,1,2,33,0,2,10,23,7-16,1-2,400,297,28-48,6.2,103,30,3.4,5-24,3,2,1,24:54,20,0,1,Western Kentucky,away,34,400547905,2014,2,regular
2,2,22,0,2,3,98,0,5,6,29,10-13,0-1,520,456,35-50,9.1,64,35,1.8,9-69,3,2,1,35:06,77,1,1,Illinois,home,42,400547905,2014,2,regular
2,1,,,,0,34,0,2,7,16,7-14,0-1,291,135,15-22,6.1,156,37,4.2,10-87,0,0,0,25:58,,,,USC,away,13,400548260,2014,2,regular
0,1,44,0,1,0,69,0,3,4,21,7-14,0-1,413,285,22-30,9.5,128,38,3.4,8-68,2,2,0,33:38,,,,Stanford,home,10,400548260,2014,2,regular
0,0,0,0,1,7,107,0,6,10,36,6-12,4-4,573,475,31-46,10.3,98,36,2.7,6-51,2,2,0,32:22,,,,Eastern Washington,away,52,400548261,2014,2,regular
2,7,3,0,1,1,87,0,4,9,26,8-15,2-2,536,180,14-24,7.5,356,57,6.2,10-100,0,0,0,27:38,,,,Washington,home,59,400548261,2014,2,regular
1,1,,,,1,96,0,6,2,19,6-15,0-0,302,184,20-41,4.5,118,25,4.7,9-98,2,1,1,27:48,,,,Sacramento State,away,14,400548262,2014,2,regular
